site_code,plot,year,Taxon,block,Family,functional_group,trt,leaf_pct_N,leaf_pct_C,leaf_pct_P,leaf_pct_K,SLA_v2,site_name,continent,country,region,habitat,latitude,longitude,MAT,TEMP_VAR,MAP,MAP_VAR,N,P,K,Exclose,first_nutrient_year,first_fenced_year,year_trt,soil_pctN,soil_ppmP,Soil_ppmK,max_cover
unc.us,27,2011,SOLANUM CAROLINENSE,3,Solanaceae,forbs,N,5.586821205,49.39030212,0.091544365,1.48688595,13292.20193,Duke Forest,North America,US,Atlantic Coast (North America),OLD FIELD,36.00828,-79.020423,14.6,76.18,1163,11,1,0,0,0,2008,2008,4,0.206,15,113,7
unc.us,28,2011,DANTHONIA SPICATA,1,Poaceae,grass,Fence,1.488934962,51.42268112,0.08340324,1.2075987,9648.139691,Duke Forest,North America,US,Atlantic Coast (North America),OLD FIELD,36.00828,-79.020423,14.6,76.18,1163,11,0,0,0,1,2008,2008,4,0.174,15,97,25
unc.us,28,2011,LONICERA JAPONICA,1,Caprifoliaceae,forbs,Fence,2.473265452,48.92440815,0.187648002,2.29551408,16008.99905,Duke Forest,North America,US,Atlantic Coast (North America),OLD FIELD,36.00828,-79.020423,14.6,76.18,1163,11,0,0,0,1,2008,2008,4,0.174,15,97,14
unc.us,28,2011,SCHEDONORUS SP.,1,Poaceae,grass,Fence,2.405936309,47.48094214,0.15136624,2.3578568,14073.4353,Duke Forest,North America,US,Atlantic Coast (North America),OLD FIELD,36.00828,-79.020423,14.6,76.18,1163,11,0,0,0,1,2008,2008,4,0.174,15,97,25
unc.us,29,2011,LESPEDEZA JUNCEA var. SERICEA,3,Fabaceae,legume,NPK,3.195266495,53.92270776,0.21398152,1.2075384,16018.37786,Duke Forest,North America,US,Atlantic Coast (North America),OLD FIELD,36.00828,-79.020423,14.6,76.18,1163,11,1,1,1,0,2008,2008,4,0.165,14,112,15
unc.us,29,2011,RUBUS SP.,3,Rosaceae,forbs,NPK,3.862642573,51.27272218,0.32558355,1.219015575,18687.93713,Duke Forest,North America,US,Atlantic Coast (North America),OLD FIELD,36.00828,-79.020423,14.6,76.18,1163,11,1,1,1,0,2008,2008,4,0.165,14,112,8
unc.us,29,2011,SCHEDONORUS SP.,3,Poaceae,grass,NPK,4.316763612,45.84371228,0.59413824,4.4491602,19330.98944,Duke Forest,North America,US,Atlantic Coast (North America),OLD FIELD,36.00828,-79.020423,14.6,76.18,1163,11,1,1,1,0,2008,2008,4,0.165,14,112,65
unc.us,30,2011,DANTHONIA SPICATA,3,Poaceae,grass,K,1.900076533,48.28074376,0.090623437,1.633104825,11672.95477,Duke Forest,North America,US,Atlantic Coast (North America),OLD FIELD,36.00828,-79.020423,14.6,76.18,1163,11,0,0,1,0,2008,2008,4,0.226,14,105,30
unc.us,30,2011,LESPEDEZA JUNCEA var. SERICEA,3,Fabaceae,legume,K,2.451332688,52.268224,0.079943906,1.0754141,17361.80965,Duke Forest,North America,US,Atlantic Coast (North America),OLD FIELD,36.00828,-79.020423,14.6,76.18,1163,11,0,0,1,0,2008,2008,4,0.226,14,105,25
unc.us,30,2011,TRIPSACUM DACTYLOIDES,3,Poaceae,grass,K,1.791055783,50.01355811,0.1125315,1.90528333,19145.89702,Duke Forest,North America,US,Atlantic Coast (North America),OLD FIELD,36.00828,-79.020423,14.6,76.18,1163,11,0,0,1,0,2008,2008,4,0.226,14,105,25
valm.ch,1,2011,ANTHOXANTHUM ODORATUM,1,Poaceae,grass,Control,2.719964636,47.89041314,0.16057517,1.39240175,19176.38484,Val Mustair,Europe,CH,Europe,ALPINE GRASSLAND,46.631345,10.372252,0.3,54.23,1098,29,0,0,0,0,2009,2009,3,0.426,46,89,1
valm.ch,1,2011,FESTUCA RUBRA,1,Poaceae,grass,Control,2.17425537,47.3591918,0.11068032,0.8894208,6409.448819,Val Mustair,Europe,CH,Europe,ALPINE GRASSLAND,46.631345,10.372252,0.3,54.23,1098,29,0,0,0,0,2009,2009,3,0.426,46,89,4
valm.ch,1,2011,GALIUM ANISOPHYLLON,1,Rubiaceae,forbs,Control,2.467227308,47.25064169,0.1715175,2.04332625,12607.38255,Val Mustair,Europe,CH,Europe,ALPINE GRASSLAND,46.631345,10.372252,0.3,54.23,1098,29,0,0,0,0,2009,2009,3,0.426,46,89,10
valm.ch,1,2011,POTENTILLA CRANTZII,1,Rosaceae,forbs,Control,3.089185094,46.51358589,0.22208525,1.3180934,8245.774453,Val Mustair,Europe,CH,Europe,ALPINE GRASSLAND,46.631345,10.372252,0.3,54.23,1098,29,0,0,0,0,2009,2009,3,0.426,46,89,3
valm.ch,1,2011,THYMUS PRAECOX SSP. POLYTRICHUS,1,Lamiaceae,forbs,Control,2.074927531,51.97144825,0.14977754,1.07447975,14630.95238,Val Mustair,Europe,CH,Europe,ALPINE GRASSLAND,46.631345,10.372252,0.3,54.23,1098,29,0,0,0,0,2009,2009,3,0.426,46,89,8
valm.ch,1,2011,TRIFOLIUM PRATENSE,1,Fabaceae,legume,Control,4.775140461,49.86376659,0.20873889,1.5319485,16174.97103,Val Mustair,Europe,CH,Europe,ALPINE GRASSLAND,46.631345,10.372252,0.3,54.23,1098,29,0,0,0,0,2009,2009,3,0.426,46,89,3
valm.ch,1,2011,TRIFOLIUM REPENS,1,Fabaceae,legume,Control,3.365620306,45.38213347,0.15578954,1.2985487,15584.18079,Val Mustair,Europe,CH,Europe,ALPINE GRASSLAND,46.631345,10.372252,0.3,54.23,1098,29,0,0,0,0,2009,2009,3,0.426,46,89,NA
valm.ch,2,2011,ANTHOXANTHUM ODORATUM,1,Poaceae,grass,K,2.984588219,47.42603862,0.195103305,2.39308065,18757.03704,Val Mustair,Europe,CH,Europe,ALPINE GRASSLAND,46.631345,10.372252,0.3,54.23,1098,29,0,0,1,0,2009,2009,3,0.445,43,103,4
valm.ch,2,2011,FESTUCA RUBRA,1,Poaceae,grass,K,2.692534693,50.24844632,0.1848195,2.1924075,5957.112971,Val Mustair,Europe,CH,Europe,ALPINE GRASSLAND,46.631345,10.372252,0.3,54.23,1098,29,0,0,1,0,2009,2009,3,0.445,43,103,8
valm.ch,2,2011,GALIUM ANISOPHYLLON,1,Rubiaceae,forbs,K,2.836643268,48.27585056,0.21175608,2.7007832,12890.68826,Val Mustair,Europe,CH,Europe,ALPINE GRASSLAND,46.631345,10.372252,0.3,54.23,1098,29,0,0,1,0,2009,2009,3,0.445,43,103,2
valm.ch,2,2011,POTENTILLA CRANTZII,1,Rosaceae,forbs,K,3.543909134,46.28922277,0.279105555,2.4061542,10586.61033,Val Mustair,Europe,CH,Europe,ALPINE GRASSLAND,46.631345,10.372252,0.3,54.23,1098,29,0,0,1,0,2009,2009,3,0.445,43,103,3
valm.ch,2,2011,THYMUS PRAECOX SSP. POLYTRICHUS,1,Lamiaceae,forbs,K,2.476056297,52.23687226,0.174351,1.4141368,6598.726115,Val Mustair,Europe,CH,Europe,ALPINE GRASSLAND,46.631345,10.372252,0.3,54.23,1098,29,0,0,1,0,2009,2009,3,0.445,43,103,1
valm.ch,2,2011,TRIFOLIUM PRATENSE,1,Fabaceae,legume,K,5.233795392,49.3392894,0.23826286,2.8363099,18183.60277,Val Mustair,Europe,CH,Europe,ALPINE GRASSLAND,46.631345,10.372252,0.3,54.23,1098,29,0,0,1,0,2009,2009,3,0.445,43,103,NA
valm.ch,2,2011,TRIFOLIUM REPENS,1,Fabaceae,legume,K,5.013167154,47.5964254,0.201824,3.008558,8394.149346,Val Mustair,Europe,CH,Europe,ALPINE GRASSLAND,46.631345,10.372252,0.3,54.23,1098,29,0,0,1,0,2009,2009,3,0.445,43,103,10
valm.ch,3,2011,ANTHOXANTHUM ODORATUM,1,Poaceae,grass,P,2.775844078,46.81084699,1.0368415,2.45260995,23094.87666,Val Mustair,Europe,CH,Europe,ALPINE GRASSLAND,46.631345,10.372252,0.3,54.23,1098,29,0,1,0,0,2009,2009,3,0.628,30,63,2
valm.ch,3,2011,FESTUCA RUBRA,1,Poaceae,grass,P,1.724278699,46.27442425,0.6103013,2.00279695,6806.414662,Val Mustair,Europe,CH,Europe,ALPINE GRASSLAND,46.631345,10.372252,0.3,54.23,1098,29,0,1,0,0,2009,2009,3,0.628,30,63,12
valm.ch,3,2011,GALIUM ANISOPHYLLON,1,Rubiaceae,forbs,P,2.385018811,47.78577132,0.9003636,2.4301215,17592.92035,Val Mustair,Europe,CH,Europe,ALPINE GRASSLAND,46.631345,10.372252,0.3,54.23,1098,29,0,1,0,0,2009,2009,3,0.628,30,63,2
valm.ch,3,2011,POTENTILLA CRANTZII,1,Rosaceae,forbs,P,2.807835887,44.90204382,1.0701915,1.595297,10453.43511,Val Mustair,Europe,CH,Europe,ALPINE GRASSLAND,46.631345,10.372252,0.3,54.23,1098,29,0,1,0,0,2009,2009,3,0.628,30,63,2
valm.ch,3,2011,THYMUS PRAECOX SSP. POLYTRICHUS,1,Lamiaceae,forbs,P,2.286640444,48.3328625,NA,NA,16750,Val Mustair,Europe,CH,Europe,ALPINE GRASSLAND,46.631345,10.372252,0.3,54.23,1098,29,0,1,0,0,2009,2009,3,0.628,30,63,3
valm.ch,3,2011,TRIFOLIUM PRATENSE,1,Fabaceae,legume,P,4.516066454,45.09706538,0.469942,0.9383055,15803.38266,Val Mustair,Europe,CH,Europe,ALPINE GRASSLAND,46.631345,10.372252,0.3,54.23,1098,29,0,1,0,0,2009,2009,3,0.628,30,63,NA
valm.ch,3,2011,TRIFOLIUM REPENS,1,Fabaceae,legume,P,5.216215822,47.57660719,0.43937751,0.9758658,16853.98981,Val Mustair,Europe,CH,Europe,ALPINE GRASSLAND,46.631345,10.372252,0.3,54.23,1098,29,0,1,0,0,2009,2009,3,0.628,30,63,1
valm.ch,4,2011,ANTHOXANTHUM ODORATUM,1,Poaceae,grass,N,4.234417468,48.24013276,0.16191756,1.9269468,17732.7249,Val Mustair,Europe,CH,Europe,ALPINE GRASSLAND,46.631345,10.372252,0.3,54.23,1098,29,1,0,0,0,2009,2009,3,0.47,38,83,5
valm.ch,4,2011,FESTUCA RUBRA,1,Poaceae,grass,N,3.184797989,48.10318662,0.1333813,1.8112055,3974.470397,Val Mustair,Europe,CH,Europe,ALPINE GRASSLAND,46.631345,10.372252,0.3,54.23,1098,29,1,0,0,0,2009,2009,3,0.47,38,83,12
valm.ch,4,2011,GALIUM ANISOPHYLLON,1,Rubiaceae,forbs,N,2.895818308,48.13420021,0.175121005,2.1576679,13844.88449,Val Mustair,Europe,CH,Europe,ALPINE GRASSLAND,46.631345,10.372252,0.3,54.23,1098,29,1,0,0,0,2009,2009,3,0.47,38,83,7
valm.ch,4,2011,POTENTILLA CRANTZII,1,Rosaceae,forbs,N,3.873940623,47.30176055,0.20232575,1.4419405,9506.358382,Val Mustair,Europe,CH,Europe,ALPINE GRASSLAND,46.631345,10.372252,0.3,54.23,1098,29,1,0,0,0,2009,2009,3,0.47,38,83,3
valm.ch,4,2011,THYMUS PRAECOX SSP. POLYTRICHUS,1,Lamiaceae,forbs,N,3.381428,54.04374851,NA,NA,15670.88608,Val Mustair,Europe,CH,Europe,ALPINE GRASSLAND,46.631345,10.372252,0.3,54.23,1098,29,1,0,0,0,2009,2009,3,0.47,38,83,1
valm.ch,4,2011,TRIFOLIUM PRATENSE,1,Fabaceae,legume,N,5.017884643,49.54656414,0.216260975,1.3373545,17385.87347,Val Mustair,Europe,CH,Europe,ALPINE GRASSLAND,46.631345,10.372252,0.3,54.23,1098,29,1,0,0,0,2009,2009,3,0.47,38,83,NA
valm.ch,4,2011,TRIFOLIUM REPENS,1,Fabaceae,legume,N,4.595054395,47.66257262,0.20622482,2.7649949,19362.41611,Val Mustair,Europe,CH,Europe,ALPINE GRASSLAND,46.631345,10.372252,0.3,54.23,1098,29,1,0,0,0,2009,2009,3,0.47,38,83,NA
valm.ch,5,2011,ANTHOXANTHUM ODORATUM,1,Poaceae,grass,PK,3.221736681,47.05918661,0.9626123,2.774187,17807.64163,Val Mustair,Europe,CH,Europe,ALPINE GRASSLAND,46.631345,10.372252,0.3,54.23,1098,29,0,1,1,0,2009,2009,3,1.005,59,192,1
valm.ch,5,2011,FESTUCA RUBRA,1,Poaceae,grass,PK,2.356420723,46.75377368,0.56310375,2.128995,8285.996055,Val Mustair,Europe,CH,Europe,ALPINE GRASSLAND,46.631345,10.372252,0.3,54.23,1098,29,0,1,1,0,2009,2009,3,1.005,59,192,13
valm.ch,5,2011,GALIUM ANISOPHYLLON,1,Rubiaceae,forbs,PK,2.673756371,46.71289666,NA,NA,14010.06036,Val Mustair,Europe,CH,Europe,ALPINE GRASSLAND,46.631345,10.372252,0.3,54.23,1098,29,0,1,1,0,2009,2009,3,1.005,59,192,4
valm.ch,5,2011,POTENTILLA CRANTZII,1,Rosaceae,forbs,PK,4.103184258,57.22006634,0.9017872,2.5611672,9201.627257,Val Mustair,Europe,CH,Europe,ALPINE GRASSLAND,46.631345,10.372252,0.3,54.23,1098,29,0,1,1,0,2009,2009,3,1.005,59,192,2
valm.ch,5,2011,THYMUS PRAECOX SSP. POLYTRICHUS,1,Lamiaceae,forbs,PK,2.343051218,52.46319399,NA,NA,15849.46237,Val Mustair,Europe,CH,Europe,ALPINE GRASSLAND,46.631345,10.372252,0.3,54.23,1098,29,0,1,1,0,2009,2009,3,1.005,59,192,3
valm.ch,5,2011,TRIFOLIUM PRATENSE,1,Fabaceae,legume,PK,5.531537952,48.71927305,0.3174108,2.4440388,17586.96182,Val Mustair,Europe,CH,Europe,ALPINE GRASSLAND,46.631345,10.372252,0.3,54.23,1098,29,0,1,1,0,2009,2009,3,1.005,59,192,2
valm.ch,5,2011,TRIFOLIUM REPENS,1,Fabaceae,legume,PK,5.801633637,48.64676369,0.3938704,3.1053295,19489.60302,Val Mustair,Europe,CH,Europe,ALPINE GRASSLAND,46.631345,10.372252,0.3,54.23,1098,29,0,1,1,0,2009,2009,3,1.005,59,192,NA
valm.ch,6,2011,ANTHOXANTHUM ODORATUM,1,Poaceae,grass,NK,3.791321989,47.60298456,0.1817368,2.605624,19772.45509,Val Mustair,Europe,CH,Europe,ALPINE GRASSLAND,46.631345,10.372252,0.3,54.23,1098,29,1,0,1,0,2009,2009,3,0.629,38,140,9
valm.ch,6,2011,FESTUCA RUBRA,1,Poaceae,grass,NK,2.959542925,47.63941629,0.17429094,2.1171216,7570.669501,Val Mustair,Europe,CH,Europe,ALPINE GRASSLAND,46.631345,10.372252,0.3,54.23,1098,29,1,0,1,0,2009,2009,3,0.629,38,140,7
valm.ch,6,2011,GALIUM ANISOPHYLLON,1,Rubiaceae,forbs,NK,4.200286613,46.8839045,0.15207872,2.4797176,14530.17241,Val Mustair,Europe,CH,Europe,ALPINE GRASSLAND,46.631345,10.372252,0.3,54.23,1098,29,1,0,1,0,2009,2009,3,0.629,38,140,5
valm.ch,6,2011,POTENTILLA CRANTZII,1,Rosaceae,forbs,NK,4.10735802,46.7393735,0.17892072,2.4227679,10058.99618,Val Mustair,Europe,CH,Europe,ALPINE GRASSLAND,46.631345,10.372252,0.3,54.23,1098,29,1,0,1,0,2009,2009,3,0.629,38,140,3
valm.ch,6,2011,THYMUS PRAECOX SSP. POLYTRICHUS,1,Lamiaceae,forbs,NK,3.50526627,51.62827149,NA,NA,21147.54098,Val Mustair,Europe,CH,Europe,ALPINE GRASSLAND,46.631345,10.372252,0.3,54.23,1098,29,1,0,1,0,2009,2009,3,0.629,38,140,5
valm.ch,6,2011,TRIFOLIUM PRATENSE,1,Fabaceae,legume,NK,4.678923403,47.67612123,0.25706672,2.8991824,22715.53885,Val Mustair,Europe,CH,Europe,ALPINE GRASSLAND,46.631345,10.372252,0.3,54.23,1098,29,1,0,1,0,2009,2009,3,0.629,38,140,NA
valm.ch,6,2011,TRIFOLIUM REPENS,1,Fabaceae,legume,NK,5.166425712,48.5173153,0.2009941,2.969424,19385.56701,Val Mustair,Europe,CH,Europe,ALPINE GRASSLAND,46.631345,10.372252,0.3,54.23,1098,29,1,0,1,0,2009,2009,3,0.629,38,140,NA
valm.ch,7,2011,ANTHOXANTHUM ODORATUM,1,Poaceae,grass,NP,3.244201288,47.22166082,0.7819632,1.7551674,18418.63075,Val Mustair,Europe,CH,Europe,ALPINE GRASSLAND,46.631345,10.372252,0.3,54.23,1098,29,1,1,0,0,2009,2009,3,0.771,34,88,6
valm.ch,7,2011,FESTUCA RUBRA,1,Poaceae,grass,NP,3.328022682,46.99776027,0.43945,1.38838,8602.396282,Val Mustair,Europe,CH,Europe,ALPINE GRASSLAND,46.631345,10.372252,0.3,54.23,1098,29,1,1,0,0,2009,2009,3,0.771,34,88,15
valm.ch,7,2011,GALIUM ANISOPHYLLON,1,Rubiaceae,forbs,NP,3.338625048,46.43843587,NA,NA,17844.59459,Val Mustair,Europe,CH,Europe,ALPINE GRASSLAND,46.631345,10.372252,0.3,54.23,1098,29,1,1,0,0,2009,2009,3,0.771,34,88,9
valm.ch,7,2011,POTENTILLA CRANTZII,1,Rosaceae,forbs,NP,3.764942521,45.29972259,0.694902,0.807246,10456.30121,Val Mustair,Europe,CH,Europe,ALPINE GRASSLAND,46.631345,10.372252,0.3,54.23,1098,29,1,1,0,0,2009,2009,3,0.771,34,88,2
valm.ch,7,2011,THYMUS PRAECOX SSP. POLYTRICHUS,1,Lamiaceae,forbs,NP,3.101226179,49.61882702,NA,NA,19811.5942,Val Mustair,Europe,CH,Europe,ALPINE GRASSLAND,46.631345,10.372252,0.3,54.23,1098,29,1,1,0,0,2009,2009,3,0.771,34,88,5
valm.ch,7,2011,TRIFOLIUM PRATENSE,1,Fabaceae,legume,NP,4.796154839,47.42481097,0.37483139,0.85356,13615.09074,Val Mustair,Europe,CH,Europe,ALPINE GRASSLAND,46.631345,10.372252,0.3,54.23,1098,29,1,1,0,0,2009,2009,3,0.771,34,88,NA
valm.ch,7,2011,TRIFOLIUM REPENS,1,Fabaceae,legume,NP,5.212443153,46.44605096,0.5625095,1.03420925,18806.0686,Val Mustair,Europe,CH,Europe,ALPINE GRASSLAND,46.631345,10.372252,0.3,54.23,1098,29,1,1,0,0,2009,2009,3,0.771,34,88,NA
valm.ch,8,2011,ANTHOXANTHUM ODORATUM,1,Poaceae,grass,NPK,4.009896336,45.3372916,0.5626694,2.3300226,16412.44573,Val Mustair,Europe,CH,Europe,ALPINE GRASSLAND,46.631345,10.372252,0.3,54.23,1098,29,1,1,1,0,2009,2009,3,0.512,41,120,10
valm.ch,8,2011,FESTUCA RUBRA,1,Poaceae,grass,NPK,3.422761033,46.00867822,0.42812305,2.6980264,10584.97317,Val Mustair,Europe,CH,Europe,ALPINE GRASSLAND,46.631345,10.372252,0.3,54.23,1098,29,1,1,1,0,2009,2009,3,0.512,41,120,40
valm.ch,8,2011,GALIUM ANISOPHYLLON,1,Rubiaceae,forbs,NPK,3.044128927,46.67681619,0.6504858,2.6325186,16520.46784,Val Mustair,Europe,CH,Europe,ALPINE GRASSLAND,46.631345,10.372252,0.3,54.23,1098,29,1,1,1,0,2009,2009,3,0.512,41,120,12
valm.ch,8,2011,POTENTILLA CRANTZII,1,Rosaceae,forbs,NPK,3.407258677,45.40088539,0.736842,2.095891,9609.360573,Val Mustair,Europe,CH,Europe,ALPINE GRASSLAND,46.631345,10.372252,0.3,54.23,1098,29,1,1,1,0,2009,2009,3,0.512,41,120,2
valm.ch,8,2011,THYMUS PRAECOX SSP. POLYTRICHUS,1,Lamiaceae,forbs,NPK,2.968623104,50.96013417,NA,NA,16776.47059,Val Mustair,Europe,CH,Europe,ALPINE GRASSLAND,46.631345,10.372252,0.3,54.23,1098,29,1,1,1,0,2009,2009,3,0.512,41,120,0.5
valm.ch,8,2011,TRIFOLIUM PRATENSE,1,Fabaceae,legume,NPK,5.097439641,47.07200409,0.34652934,1.98282375,17332.89817,Val Mustair,Europe,CH,Europe,ALPINE GRASSLAND,46.631345,10.372252,0.3,54.23,1098,29,1,1,1,0,2009,2009,3,0.512,41,120,2
valm.ch,8,2011,TRIFOLIUM REPENS,1,Fabaceae,legume,NPK,5.111979983,46.56887418,0.40399475,2.66217405,20082.19178,Val Mustair,Europe,CH,Europe,ALPINE GRASSLAND,46.631345,10.372252,0.3,54.23,1098,29,1,1,1,0,2009,2009,3,0.512,41,120,NA
valm.ch,9,2011,ANTHOXANTHUM ODORATUM,1,Poaceae,grass,Fence,2.729432633,46.81307585,0.13364255,1.30950975,17427.08333,Val Mustair,Europe,CH,Europe,ALPINE GRASSLAND,46.631345,10.372252,0.3,54.23,1098,29,0,0,0,1,2009,2009,3,0.636,28,82,NA
valm.ch,9,2011,FESTUCA RUBRA,1,Poaceae,grass,Fence,2.368382635,47.09648846,0.1594806,1.787445,7727.150538,Val Mustair,Europe,CH,Europe,ALPINE GRASSLAND,46.631345,10.372252,0.3,54.23,1098,29,0,0,0,1,2009,2009,3,0.636,28,82,12
valm.ch,9,2011,GALIUM ANISOPHYLLON,1,Rubiaceae,forbs,Fence,2.523623583,45.79824213,0.1776582,2.4732,11945.3125,Val Mustair,Europe,CH,Europe,ALPINE GRASSLAND,46.631345,10.372252,0.3,54.23,1098,29,0,0,0,1,2009,2009,3,0.636,28,82,5
valm.ch,9,2011,POTENTILLA CRANTZII,1,Rosaceae,forbs,Fence,3.075978911,46.24653772,0.22371125,1.3158125,11258.32457,Val Mustair,Europe,CH,Europe,ALPINE GRASSLAND,46.631345,10.372252,0.3,54.23,1098,29,0,0,0,1,2009,2009,3,0.636,28,82,0.5
valm.ch,9,2011,THYMUS PRAECOX SSP. POLYTRICHUS,1,Lamiaceae,forbs,Fence,2.496539668,51.3320145,NA,NA,18702.12766,Val Mustair,Europe,CH,Europe,ALPINE GRASSLAND,46.631345,10.372252,0.3,54.23,1098,29,0,0,0,1,2009,2009,3,0.636,28,82,1
valm.ch,9,2011,TRIFOLIUM PRATENSE,1,Fabaceae,legume,Fence,4.687549882,46.9888651,0.21845651,1.2067032,16263.51351,Val Mustair,Europe,CH,Europe,ALPINE GRASSLAND,46.631345,10.372252,0.3,54.23,1098,29,0,0,0,1,2009,2009,3,0.636,28,82,NA
valm.ch,9,2011,TRIFOLIUM REPENS,1,Fabaceae,legume,Fence,4.175449723,45.85605022,0.18126165,1.4402333,18063.08411,Val Mustair,Europe,CH,Europe,ALPINE GRASSLAND,46.631345,10.372252,0.3,54.23,1098,29,0,0,0,1,2009,2009,3,0.636,28,82,0.5
valm.ch,10,2011,ANTHOXANTHUM ODORATUM,1,Poaceae,grass,NPK+Fence,4.315546229,47.22423063,0.4516593,2.8818366,16599.61929,Val Mustair,Europe,CH,Europe,ALPINE GRASSLAND,46.631345,10.372252,0.3,54.23,1098,29,1,1,1,1,2009,2009,3,0.737,28,120,10
valm.ch,10,2011,FESTUCA RUBRA,1,Poaceae,grass,NPK+Fence,3.230309816,46.4166667,0.405091867,2.740017867,10597.10744,Val Mustair,Europe,CH,Europe,ALPINE GRASSLAND,46.631345,10.372252,0.3,54.23,1098,29,1,1,1,1,2009,2009,3,0.737,28,120,40
valm.ch,10,2011,GALIUM ANISOPHYLLON,1,Rubiaceae,forbs,NPK+Fence,3.228020489,46.01438976,0.6275764,2.8319155,17107.27969,Val Mustair,Europe,CH,Europe,ALPINE GRASSLAND,46.631345,10.372252,0.3,54.23,1098,29,1,1,1,1,2009,2009,3,0.737,28,120,10
valm.ch,10,2011,POTENTILLA CRANTZII,1,Rosaceae,forbs,NPK+Fence,3.455701074,45.5075636,0.5042508,2.2987101,7252.303183,Val Mustair,Europe,CH,Europe,ALPINE GRASSLAND,46.631345,10.372252,0.3,54.23,1098,29,1,1,1,1,2009,2009,3,0.737,28,120,2
valm.ch,10,2011,THYMUS PRAECOX SSP. POLYTRICHUS,1,Lamiaceae,forbs,NPK+Fence,3.583690234,45.50155775,NA,NA,24047.05882,Val Mustair,Europe,CH,Europe,ALPINE GRASSLAND,46.631345,10.372252,0.3,54.23,1098,29,1,1,1,1,2009,2009,3,0.737,28,120,2
valm.ch,10,2011,TRIFOLIUM PRATENSE,1,Fabaceae,legume,NPK+Fence,3.515331389,48.65426005,0.32540728,2.2753324,20166.50532,Val Mustair,Europe,CH,Europe,ALPINE GRASSLAND,46.631345,10.372252,0.3,54.23,1098,29,1,1,1,1,2009,2009,3,0.737,28,120,1
valm.ch,10,2011,TRIFOLIUM REPENS,1,Fabaceae,legume,NPK+Fence,5.204720388,46.64048907,0.24185375,1.97852125,21224.16534,Val Mustair,Europe,CH,Europe,ALPINE GRASSLAND,46.631345,10.372252,0.3,54.23,1098,29,1,1,1,1,2009,2009,3,0.737,28,120,NA
valm.ch,11,2011,ANTHOXANTHUM ODORATUM,2,Poaceae,grass,Control,4.777861937,47.74572167,0.1439474,1.242589,17599.53162,Val Mustair,Europe,CH,Europe,ALPINE GRASSLAND,46.631345,10.372252,0.3,54.23,1098,29,0,0,0,0,2009,2009,3,0.295,23,60,2
valm.ch,11,2011,FESTUCA RUBRA,2,Poaceae,grass,Control,2.510076638,46.60476559,0.1826253,1.665906,10629.74684,Val Mustair,Europe,CH,Europe,ALPINE GRASSLAND,46.631345,10.372252,0.3,54.23,1098,29,0,0,0,0,2009,2009,3,0.295,23,60,4
valm.ch,11,2011,GALIUM ANISOPHYLLON,2,Rubiaceae,forbs,Control,2.310326854,47.29892365,0.1706364,1.92493455,16478.49462,Val Mustair,Europe,CH,Europe,ALPINE GRASSLAND,46.631345,10.372252,0.3,54.23,1098,29,0,0,0,0,2009,2009,3,0.295,23,60,1
valm.ch,11,2011,POTENTILLA CRANTZII,2,Rosaceae,forbs,Control,2.619931197,45.86824509,0.227741805,1.4045106,11402.18963,Val Mustair,Europe,CH,Europe,ALPINE GRASSLAND,46.631345,10.372252,0.3,54.23,1098,29,0,0,0,0,2009,2009,3,0.295,23,60,1
valm.ch,11,2011,THYMUS PRAECOX SSP. POLYTRICHUS,2,Lamiaceae,forbs,Control,3.07722206,45.68752844,NA,NA,15395.83333,Val Mustair,Europe,CH,Europe,ALPINE GRASSLAND,46.631345,10.372252,0.3,54.23,1098,29,0,0,0,0,2009,2009,3,0.295,23,60,2
valm.ch,11,2011,TRIFOLIUM PRATENSE,2,Fabaceae,legume,Control,2.051894739,52.39645908,0.1869516,1.1184049,12945.35928,Val Mustair,Europe,CH,Europe,ALPINE GRASSLAND,46.631345,10.372252,0.3,54.23,1098,29,0,0,0,0,2009,2009,3,0.295,23,60,3
valm.ch,11,2011,TRIFOLIUM REPENS,2,Fabaceae,legume,Control,4.23344098,47.21048558,0.18762354,1.2565761,16853.61552,Val Mustair,Europe,CH,Europe,ALPINE GRASSLAND,46.631345,10.372252,0.3,54.23,1098,29,0,0,0,0,2009,2009,3,0.295,23,60,NA
valm.ch,12,2011,ANTHOXANTHUM ODORATUM,2,Poaceae,grass,K,4.057280462,46.0184392,0.23540712,2.2518102,12951.94923,Val Mustair,Europe,CH,Europe,ALPINE GRASSLAND,46.631345,10.372252,0.3,54.23,1098,29,0,0,1,0,2009,2009,3,0.719,44,174,1
valm.ch,12,2011,FESTUCA RUBRA,2,Poaceae,grass,K,3.356808891,45.95649442,0.19167239,2.3578303,8926.174497,Val Mustair,Europe,CH,Europe,ALPINE GRASSLAND,46.631345,10.372252,0.3,54.23,1098,29,0,0,1,0,2009,2009,3,0.719,44,174,6
valm.ch,12,2011,GALIUM ANISOPHYLLON,2,Rubiaceae,forbs,K,2.528940761,48.58391346,0.19330617,3.0725355,15683.22981,Val Mustair,Europe,CH,Europe,ALPINE GRASSLAND,46.631345,10.372252,0.3,54.23,1098,29,0,0,1,0,2009,2009,3,0.719,44,174,3
