Family,Taxon,site_code,year,block,plot,trt,num_leaves,leaf_pct_N,leaf_pct_C,leaf_N15_delta_air,leaf_C13_delta_PDB,leaf_N15_pct_atom,leaf_C13_pct_atom,leaf_area_mm2,leaf_dry_mass_g,SLA,leaf_ppm_P,leaf_ppm_B,leaf_ppm_Na,leaf_ppm_Ca,leaf_ppm_Fe,leaf_ppm_K,leaf_ppm_Mg,leaf_ppm_Mn,leaf_ppm_Cu,leaf_ppm_Zn,leaf_ppm_Sr,leaf_ppm_Pb,leaf_ppm_Mo
Geraniaceae,"ERODIUM BOTRYS",elliot.us,2011,1,3,N,5,2.9778710081162,44.5027187884259,1.54245559338261,-29.8864776361995,0.366856277629345,1.07291186803792,1329.505,0.05783,22989.8841431783,1140.09,627.005,751.605,31904.275,193.6195,14854.1,2722.955,177.021,12.070625,122.2415,113.6975,0.553135,0.136348
Geraniaceae,"ERODIUM BOTRYS",elliot.us,2011,1,5,NK,5,3.37684597366913,45.6917571289305,2.13597870022698,-30.2999423022424,0.367072881948497,1.07245949459169,2469.59,0.11524,21429.9722318639,1170.5778,362.070405,956.7486,22500.0405,140.86227,14842.3965,1567.6239,193.7256,16.03719,75.8454,87.199365,0.2522088,0.124071195
Geraniaceae,"ERODIUM BOTRYS",elliot.us,2011,1,6,Control,5,3.22625652844021,44.7714737607736,2.09984624271794,-29.6668199494832,0.367059695553075,1.07315219476258,577.787,0.02298,25143.0374238468,1621.34555,402.34799,627.45155,23036.4035,188.011615,19638.3605,2277.22605,257.74089,11.143253,208.6282,86.965725,0.37181485,0.09871785
Geraniaceae,"ERODIUM BOTRYS",elliot.us,2011,1,8,NP,3,3.71519486306616,44.6978804389766,1.344083058882,-29.4121842518009,0.366783882010852,1.07343078934817,1061.61,0.04339,24466.6973957133,2866.611,815.9985,1037.487,24549.24,175.4475,20304.975,2909.7465,192.09825,6.845805,89.7576,76.05705,0.4020765,0.12486945
Geraniaceae,"ERODIUM BOTRYS",elliot.us,2011,1,9,NPK,5,2.81718445549042,45.743462299175,1.08460295625241,-28.7802001489458,0.366689185161472,1.0741222305891,332.514,0.01383,24042.9501084599,1699.9271,549.3374,780.7818,22897.444,183.4174,21406.32,2619.0724,214.0632,7.117144,48.04987,82.19478,0.4770682,0.3027988
Geraniaceae,"ERODIUM BOTRYS",elliot.us,2011,1,10,K,5,2.82787306374814,45.2478727361225,2.26028238846272,-29.2277421605224,0.367118246054214,1.0736325847717,260.791,0.01357,19218.2019159912,1671.76125,410.87,479.42375,25134.1125,338.47,19457.5,1600.04,379.87375,11.769525,62.241375,92.649375,0.7081625,0.95568
Geraniaceae,"ERODIUM BOTRYS",elliot.us,2011,2,11,NP,5,3.05809135406649,46.6608563888397,-0.667183533636351,-30.5424534885603,0.366049868767554,1.07219416014834,2006.909,0.08374,23965.9541437784,1537.4975,542.8891,875.1083,15216.05,113.285,16196.0875,1618.9975,146.08875,5.30565,17.396175,60.737875,0.18256,0.30807
Geraniaceae,"ERODIUM BOTRYS",elliot.us,2011,2,12,N,5,3.11131763912881,45.5421227217788,0.142129688614197,-30.196025673333,0.366345229532114,1.07257319060573,1089.263,0.06138,17746.220267188,1047.6477,465.1911,649.1727,23284.602,131.99769,17608.041,1702.9683,247.60098,23.004531,41.03154,102.64716,0.3365406,0.4487967
Geraniaceae,"ERODIUM BOTRYS",elliot.us,2011,2,13,Fence,6,2.47993401212435,46.8729176072009,1.89114512724118,-29.9619141884007,0.366983530849884,1.07282933289449,229.171,0.01029,22271.2342079689,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Geraniaceae,"ERODIUM BOTRYS",elliot.us,2011,2,14,NK,5,3.4241962169232,44.9257841116978,-0.378728585138345,-29.2541511274932,0.366155141280512,1.07360369115353,447.755,0.02272,19707.5264084507,1032.0421,359.8893,434.69775,33675.035,139.46272,20386.9875,2028.5895,302.60355,22.82444,32.956155,121.62551,0.21543935,0.4560395
Geraniaceae,"ERODIUM BOTRYS",elliot.us,2011,2,16,Control,5,3.64948786451332,44.5648785861878,3.21376774886867,-29.604445234066,0.36746621513336,1.07322043851277,722.989,0.0329,21975.3495440729,4355.74,494.8388,945.786,23148.92,225.6964,27486.836,2635.724,606.2388,9.838848,69.04572,88.54072,0.4825848,0.6140368
Geraniaceae,"ERODIUM BOTRYS",elliot.us,2011,2,17,P,5,2.94705674711493,45.6311021157019,2.35053040254489,-30.6536087880697,0.367151181659683,1.0720725433053,1888.488,0.08886,21252.3970290344,2528.13015,318.72555,757.0017,15096.6855,91.16874,16597.9125,1282.203,219.4803,11.115468,24.526125,64.65771,0.2199366,0.3851172
Geraniaceae,"ERODIUM BOTRYS",elliot.us,2011,2,18,NPK,5,3.5097803588925,44.7720928239698,2.23781475837556,-29.5366506546339,0.36711004659062,1.07329461199239,1154.271,0.04564,25290.7756354075,2543.3837,643.12105,636.85325,19671.938,145.72635,27316.4155,2367.66145,271.776285,10.632875,37.65157,67.69224,0.34047585,0.58671085
Geraniaceae,"ERODIUM BOTRYS",elliot.us,2011,2,19,PK,5,3.17637105423752,45.0491535163719,2.00239725261481,-30.8638709602728,0.367024131917653,1.07184249118355,1411.454,0.06568,21489.8599269184,3318.383,446.896,746.929,17997.475,104.83135,20572.0825,1671.58025,210.834,9.780355,45.928475,72.057475,0.4212175,0.49892875
Geraniaceae,"ERODIUM BOTRYS",elliot.us,2011,2,20,K,5,3.6155737325512,45.3046080868775,2.13445908306333,-30.0634364258184,0.367072327370379,1.07271825718145,1601.171,0.0746,21463.418230563,1810.8675,514.8345,992.2965,16981.46,138.618,19141.515,1227.8565,190.8036,12.86973,61.4268,78.07455,0.296262,0.2602485
Geraniaceae,"ERODIUM BOTRYS",elliot.us,2011,3,21,Fence,5,3.48070076176246,44.0240586966458,2.49759066650145,-30.243217234763,0.367204850592712,1.07252155797368,1466.241,0.06085,24095.9901396878,1709.7368,671.9653,786.4173,20891.892,191.64107,21475.157,2399.9704,193.57795,12.131912,214.61951,90.4611,0.5933896,0.231105
Geraniaceae,"ERODIUM BOTRYS",elliot.us,2011,3,22,K,5,3.40092644525987,45.7332878643834,3.30725414391406,-30.4088212677171,0.367500332332633,1.07234036896521,2206.504,0.08841,24957.629227463,1995.42855,663.085,852.4072,10979.773,142.2203,18936.793,1556.1919,253.3442,16.0626625,107.9228,55.56195,0.2277354,0.17354535
Geraniaceae,"ERODIUM BOTRYS",elliot.us,2011,3,23,P,5,3.24295137143241,45.1779873816785,2.87755417393414,-29.8736085769089,0.367343516171839,1.07292594806393,2039.961,0.10062,20273.9117471676,2744.91525,207.88331,1006.14485,19865.7975,408.11845,15484.3035,1477.782,195.503645,12.042627,137.58064,88.62371,0.41200735,0.8279036
Geraniaceae,"ERODIUM BOTRYS",elliot.us,2011,3,24,N,5,3.12831857703087,45.9794025782862,0.823173287651553,-30.3595707099905,0.366593776639057,1.07239425455631,1044.382,0.04376,23866.1334552102,1412.5056,546.44931,858.2167,19221.939,261.6262,16681.544,1772.9888,311.19264,26.178713,155.1825,80.14314,1.3053722,0.5294597
Geraniaceae,"ERODIUM BOTRYS",elliot.us,2011,3,25,PK,5,3.33941945936396,44.8885212976333,3.91002064638143,-30.5974279313074,0.367720307147403,1.07213401174291,1484.183,0.05473,27118.2715147086,3366.97445,599.05705,698.0395,16988.6205,239.93705,24191.221,1736.12075,283.772135,14.5241595,123.13327,69.26527,0.5023315,0.51152155
Geraniaceae,"ERODIUM BOTRYS",elliot.us,2011,3,26,NK,3,2.07645619145391,43.451847789833,2.15263630754932,-29.6384804847137,0.367078961074291,1.07318320078913,606.65,0.02658,22823.5515425132,1406.69375,173.821725,517.27225,25470.39,200.152425,12381.0775,2558.7705,278.449325,7.078005,83.1633,106.49595,0.54899075,0.258962
Geraniaceae,"ERODIUM BOTRYS",elliot.us,2011,3,27,NP,5,3.34512139796464,42.8986529426929,3.60063283264236,-29.3361652620028,0.367607398660277,1.07351396072478,2668.306,0.13539,19708.2945564665,1554.0525,449.8065,796.4385,27456,167.31,12543.96,2704.845,186.4005,11.73315,55.5555,136.1217,0.290433,0.1366365
Geraniaceae,"ERODIUM BOTRYS",elliot.us,2011,3,28,NPK,5,3.37067576902411,45.4564584850655,3.67124926448317,-29.7185731621559,0.367633169557205,1.07309557185453,1692.725,0.07303,23178.4882924825,1984.1017,670.0804,808.2788,26094.04,195.478,13856.208,2297.3211,230.7095,7.669102,48.75585,91.85193,0.3489055,0.2963992
Geraniaceae,"ERODIUM BOTRYS",elliot.us,2011,3,29,Control,5,3.55555728425871,43.7023116964232,2.99637917858387,-29.7472711400928,0.367386880620421,1.07306417352528,1409.607,0.06667,21143.0478476076,1389.223,740.0595,765.4055,28016.625,164.0935,10798.27,2645.598,176.548,20.39916,77.89525,125.0694,0.6190105,0.271814
Geraniaceae,"ERODIUM BOTRYS",elliot.us,2011,3,30,NPK+Fence,1,3.9766290983151,46.0056666233344,1.60211869689786,-28.8143407550912,0.366878051526667,1.07408487827772,127.121,0.0051,24925.6862745098,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Poaceae,"LOLIUM MULTIFLORUM",elliot.us,2011,1,1,P,5,3.24605610834639,37.8879121315022,2.40265173906293,-29.9653341557089,0.367170203096314,1.07282559110447,1894.373,0.08246,22973.2355081252,5230.7145,442.74465,629.92125,10669.824,93.228345,9461.133,5084.838,173.024685,5.217453,27.527085,52.70499,0.21199455,0.65454975
Poaceae,"LOLIUM MULTIFLORUM",elliot.us,2011,1,2,PK,5,3.63910487452404,42.5506598644723,3.55058937416067,-29.8442316831853,0.367589135695882,1.07295808928149,1474.091,0.06037,24417.6080834852,3355.0675,319.997275,502.5155,7527.095,123.629025,13003.28,4071.82225,163.072875,6.8271475,153.30765,30.84875,0.15977525,0.403374
Poaceae,"LOLIUM MULTIFLORUM",elliot.us,2011,1,3,N,5,3.31942001443775,40.1797563930573,2.03602429882597,-29.7879598749031,0.367036403982146,1.07301965612842,2791.754,0.09383,29753.3198337419,1803.2784,334.37796,1075.8195,10734.087,139.54514,5872.307,5084.779,196.11858,7.861217,82.5699,46.08646,0.5068707,0.229026
Poaceae,"LOLIUM MULTIFLORUM",elliot.us,2011,1,4,NPK+Fence,5,3.41265028500042,39.434719900614,0.988518203691379,-28.8941553177092,0.366654119138685,1.07399755521906,2905.55,0.14246,20395.5496279657,2374.27745,490.5092,642.709,12507.196,115.29332,12852.2085,4240.10505,232.59757,6.324572,120.202355,59.795595,0.61648805,0.5287563
Poaceae,"LOLIUM MULTIFLORUM",elliot.us,2011,1,5,NK,5,2.6823197555995,41.1327185538725,2.52651220862997,-27.9701506296653,0.367215405363017,1.07500847552749,2167.139,0.08554,25334.8024316109,1111.7439,312.649695,534.48435,11378.6145,73.33479,9875.313,5151.5325,151.502355,4.8636225,95.05143,54.846855,0.230328,0.34240725
Poaceae,"LOLIUM MULTIFLORUM",elliot.us,2011,1,6,Control,5,2.94348448679781,39.6436290068413,2.73884450582203,-29.3959776763748,0.367292894890885,1.07344852076085,1292.943,0.05317,24317.152529622,2709.9886,433.78052,437.6256,11128.93,90.24046,8786.206,4838.062,167.30062,5.256264,121.95246,49.6491,0.2069208,0.206128
Poaceae,"LOLIUM MULTIFLORUM",elliot.us,2011,1,7,Fence,5,2.87057467063594,40.9649407797875,2.48053934380656,-29.671557421333,0.367198627797816,1.07314701152313,1957.037,0.07539,25958.8406950524,3786.752,487.0144,699.392,10186.752,130.43712,12580.864,5259.264,140.51328,5.521408,98.05824,40.87808,0.3956736,0.9848832
Poaceae,"LOLIUM MULTIFLORUM",elliot.us,2011,1,8,NP,5,3.74432948501754,40.489760286345,1.56053693035729,-29.3387374371181,0.366862876368121,1.07351114654412,2050.737,0.07785,26342.1579961464,5840.6825,526.7749,924.58915,11572.042,170.321185,7045.26,6450.057,242.85902,6.543184,74.33964,55.55228,0.186254,0.3802011
Poaceae,"LOLIUM MULTIFLORUM",elliot.us,2011,1,9,NPK,4,2.44862748175684,42.0445033710946,2.21106281305544,-28.0435409909946,0.36710028358311,1.07492818252711,714.989,0.03707,19287.5370919881,1945.1908,77.52176,247.21622,8515.202,107.13894,14058.176,3684.806,201.66588,4.695868,22.61752,40.71574,0.8519406,0.1097244
Poaceae,"LOLIUM MULTIFLORUM",elliot.us,2011,1,10,K,4,2.00041082312615,44.57689759041,2.75161559709435,-29.1359283960504,0.367297555627994,1.07373303657613,1855.762,0.10828,17138.5482083487,951.1143,178.78809,24.866724,3682.308,100.305,10193.217,2567.3622,172.94811,4.076841,11.971959,18.779325,0.4640778,0.04215039
Poaceae,"LOLIUM MULTIFLORUM",elliot.us,2011,2,11,NP,4,2.33635816966848,39.3796052392303,-0.857882092444102,-29.5088475627641,0.365980272624924,1.07332503108939,1178.2261,0.06539,18018.4447163175,1994.2032,271.78107,558.6053,13649.108,108.03903,7505.828,5422.626,193.51332,7.866155,22.068552,71.78974,0.3530417,0.7877969
Poaceae,"LOLIUM MULTIFLORUM",elliot.us,2011,2,12,N,5,3.26913589217572,42.6814313271147,-0.60037990037956,-29.4917150964902,0.36607424897699,1.07334377554762,1224.023,0.05158,23730.5738658395,1222.9954,454.7554,604.989,9562.454,136.98146,8907.316,4169.4092,140.80132,6.95684,26.331426,46.15842,0.2434894,0.5486514
Poaceae,"LOLIUM MULTIFLORUM",elliot.us,2011,2,13,Fence,5,2.40645827508897,41.0461391240384,2.24564625978447,-29.7143545764283,0.36711290466305,1.07310018738862,1910.129,0.0841,22712.5921521998,2487.01425,337.431,498.7575,11964.0225,103.794925,18848.1075,5077.885,244.32166,5.3180275,29.987025,55.807475,0.4544235,0.34789875
Poaceae,"LOLIUM MULTIFLORUM",elliot.us,2011,2,14,NK,5,3.446706335939,41.2824693552832,0.983891570002155,-29.5328605462049,0.366652430653281,1.07329875871489,979.328,0.04375,22384.64,2903.6352,618.3744,867.912,11721.456,136.10016,11102.256,4672.896,136.40976,7.593456,47.63712,56.32656,0.465432,0.6381888
Poaceae,"LOLIUM MULTIFLORUM",elliot.us,2011,2,15,NPK+Fence,5,3.62912664661975,42.8171227058013,1.62648202035832,-27.9926581296934,0.366886942856633,1.07498385112643,2878.441,0.1323,21756.9236583522,3650.405,217.35432,420.4924,11385.838,120.04587,12985.165,3647.8358,145.84492,7.317938,29.86695,52.51873,0.2370087,0.4999235
Poaceae,"LOLIUM MULTIFLORUM",elliot.us,2011,2,16,Control,5,2.78831784556757,39.6157242619199,2.69338144415635,-29.5870858879083,0.367276303401614,1.07323943123811,2441.889,0.11372,21472.8192050651,2994.2815,253.09256,565.7736,11291.7,89.58082,14804.013,6616.54,227.63671,6.878032,31.12151,54.25959,0.2656521,0.5338795
Poaceae,"LOLIUM MULTIFLORUM",elliot.us,2011,2,17,P,5,2.74711073145941,39.9527465333756,3.01460995116645,-29.4085378294293,0.367393533824481,1.0734347788541,2028.788,0.09288,21843.1093884582,6598.711,425.5188,367.77265,10661.742,85.53958,14918.911,6666.065,209.05493,5.07136,32.23087,51.12961,0.2739723,0.800324
Poaceae,"LOLIUM MULTIFLORUM",elliot.us,2011,2,18,NPK,3,3.30286599174726,40.7859563579033,0.957479357670141,-29.5724219149743,0.366642791541333,1.07325547497093,1584.838,0.06972,22731.4687320711,3962.7485,507.22365,686.69965,11721.0065,93.592655,11431.3975,5720.7975,193.09986,10.6441505,34.38597,55.331635,0.2341346,0.4495058
Poaceae,"LOLIUM MULTIFLORUM",elliot.us,2011,2,19,PK,5,2.92258775161669,39.7700213039638,2.49049401118046,-29.2258778981577,0.367202260703958,1.07363462442998,1557.526,0.08516,18289.4081728511,3086.5497,518.9985,533.7134,10427.694,99.246035,15446.668,4436.3435,167.71009,6.0788445,45.357685,45.834925,0.24518205,0.8920411
Poaceae,"LOLIUM MULTIFLORUM",elliot.us,2011,2,20,K,5,3.00808068331379,40.7467713459524,2.54382797595283,-29.5406134907653,0.367221724663523,1.07329027628974,1178.284,0.05292,22265.3817082388,2130.41,449.35025,650.37,11045.2875,114.405625,10994.35,5350.475,97.0665,8.8936875,34.8005,46.41425,0.2612075,1.53403375
Poaceae,"LOLIUM MULTIFLORUM",elliot.us,2011,3,21,Fence,5,3.03989136420169,41.9453904889365,3.92891447157517,-28.8620598988338,0.367727202282113,1.0740326700093,1468.676,0.05894,24918.1540549712,1605.007,181.51765,345.353375,7345.445,135.058025,10553.968,3356.20975,93.968,9.0003725,144.18215,31.609325,0.44446025,0.6154065
Poaceae,"LOLIUM MULTIFLORUM",elliot.us,2011,3,26,NK,5,2.67441743238671,39.6263851744207,2.84786851044015,-30.6545670372938,0.367332682567142,1.07207149486775,1709.27,0.06598,25905.8805698697,1396.1649,273.863115,1241.01345,10704.063,82.78707,8609.6175,4896.2865,195.49479,6.8223045,47.575815,53.797725,0.21221865,0.5607645
Poaceae,"LOLIUM MULTIFLORUM",elliot.us,2011,3,27,NP,5,2.76782045595666,42.1802038989404,4.15413074680879,-28.5592257076087,0.367809392900067,1.07436399205101,1583.969,0.10636,14892.5253854833,2566.653,258.45795,850.9815,6065.484,154.54752,10865.568,2321.1654,92.52183,6.111882,50.00439,30.39069,0.2714283,0.4578639
Poaceae,"LOLIUM MULTIFLORUM",elliot.us,2011,3,29,Control,5,2.82505420519658,39.2010814175953,3.04726041252336,-29.9580266009693,0.367405449399676,1.07283358630787,1968.196,0.08422,23369.698408929,2396.296,257.2892,245.1372,9713.76,94.08,11023.04,3177.748,85.6324,7.88312,67.1888,43.708,0.197176,1.047032
Poaceae,"LOLIUM MULTIFLORUM",elliot.us,2011,3,30,NPK+Fence,5,4.77574028263932,45.0528895919677,4.3752814459628,-28.6101946134608,0.367890099691294,1.07430822861544,1698.244,0.06221,27298.5693618389,3101.01675,340.98345,312.759625,12282.8825,168.3969,19632.79,2776.882,42.189325,11.4854975,75.931775,52.325575,0.2193935,1.035249
Poaceae,"NASSELLA PULCHRA",elliot.us,2011,1,1,P,4,NULL,NULL,NULL,NULL,NULL,NULL,1640.154,0.10815,15165.547850208,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Poaceae,"NASSELLA PULCHRA",elliot.us,2011,1,2,PK,5,2.39893579493761,41.5519144774364,3.28181926865905,-28.8022169316444,0.367491050056952,1.07409814262741,1583.741,0.10109,15666.6435849243,1398.573,172.744125,69.326175,4792.7925,77.760825,8852.2275,2312.04975,155.10615,3.20766,63.800025,23.30955,0.27069825,0.214398
Poaceae,"NASSELLA PULCHRA",elliot.us,2011,1,3,N,5,2.47647854036645,42.2319686488571,2.24353687006948,-28.3122353371217,0.36711213485045,1.07463421535669,2346.858,0.16622,14118.9868848514,938.7729,211.40338,37.75362,3678.233,82.39073,11811.731,1872.26705,124.49404,3.665564,74.91602,17.9118545,0.3234818,0.054413355
Poaceae,"NASSELLA PULCHRA",elliot.us,2011,1,4,NPK+Fence,5,2.7689334335891,43.5460955708263,1.28590192942089,-28.5167538678298,0.366762648916156,1.0744104590727,2029.21,0.14517,13978.1635324103,1195.012,277.10865,30.6526675,4714.2875,106.1749,12405.2175,2065.141,186.502875,4.21564,26.543725,22.9965775,0.26238875,0.069309825
Poaceae,"NASSELLA PULCHRA",elliot.us,2011,1,5,NK,5,2.19190850749783,42.5856785425692,2.01176252882092,-27.7204287606667,0.367027549740411,1.07528168369962,1722.187,0.11946,14416.432278587,886.08495,171.871945,44.50655,3537.0995,85.69108,9026.9505,2142.91585,104.51586,3.896985,51.44872,18.092232,0.293871,0.0221468
Poaceae,"NASSELLA PULCHRA",elliot.us,2011,1,6,Control,5,2.24984887929228,44.4176328862715,2.74464404892805,-28.6569482952798,0.367295011401204,1.07425707686521,1032.657,0.0617,16736.7423014587,1801.8973,201.0005,64.25353,3784.584,111.7163,11304.89,2593.2396,164.5761,5.30819,119.97842,16.528682,0.3222671,0.07267112
Poaceae,"NASSELLA PULCHRA",elliot.us,2011,1,7,Fence,5,1.87295270881656,44.5509961811056,2.19620946192506,-27.5720306998225,0.367094862915603,1.07544403786028,1915.709,0.13154,14563.6992549795,839.54475,199.27215,61.70175,2828.034,65.71125,8148.195,2112.33825,139.686525,2.38854825,103.155525,14.3517825,0.34726725,0.014322825
Poaceae,"NASSELLA PULCHRA",elliot.us,2011,1,8,NP,3,2.21301561492435,40.1983442292416,2.75329623117906,-28.7967327308861,0.36729816896581,1.07410414274304,1117.708,0.1148,9736.13240418118,1349.112,190.2264,40.5417,4200.9,76.2393,10405.77,2901.033,180.8196,3.44313,21.21354,20.33919,0.197382,0.055878
Poaceae,"NASSELLA PULCHRA",elliot.us,2011,1,9,NPK,5,3.29438990810168,55.041622019833,2.41556066624692,-28.5615237933729,0.367174914147456,1.07436147779087,1578.093,0.09813,16081.6569856313,1451.1296,153.89184,38.288576,5878.272,123.72992,13421.504,3030.5024,146.4064,5.515008,25.44224,26.0064,0.3759232,0.07606528
Poaceae,"NASSELLA PULCHRA",elliot.us,2011,2,11,NP,2,2.58631838741022,42.8915331415964,0.191789275966938,-29.2409504877823,0.366363352858332,1.07361813375931,411.049,0.02315,17755.8963282937,1703.37635,220.54038,318.15802,6011.0335,265.0602,9993.37,4061.683,99.526245,5.5220875,16.954417,32.489175,0.707685,0.19879515
Poaceae,"NASSELLA PULCHRA",elliot.us,2011,2,12,N,4,2.50810331089827,44.4055688291012,1.31443897445164,-28.8216723314155,0.366773063458652,1.07407685699519,1174.602,0.07839,14984.07960199,806.9297,196.64748,59.620425,3566.123,98.301535,13298.5745,2080.1644,162.31855,4.7851775,15.8565905,18.3080225,0.27956095,0.18896455
Poaceae,"NASSELLA PULCHRA",elliot.us,2011,2,13,Fence,5,2.22039149773913,43.0209072851433,2.41655812104032,-27.4760549757252,0.367175278163786,1.07554903934028,1077.467,0.0712,15132.9634831461,969.0255,197.84898,37.726389,3575.8224,98.02107,9309.528,2679.0705,120.47751,3.652398,15.7023,14.947299,0.3661002,0.1664874
Poaceae,"NASSELLA PULCHRA",elliot.us,2011,2,14,NK,6,2.87607841797663,54.027677386252,1.35085051753172,-29.0377917521886,0.366786351781678,1.07384040590472,1257.096,0.10411,12074.6902314859,1338.3231,272.20314,52.62522,5597.508,151.39206,12967.2,2942.74395,146.610405,4.884312,17.915679,28.8547215,0.54381195,0.079829325
Poaceae,"NASSELLA PULCHRA",elliot.us,2011,2,15,NPK+Fence,5,3.06484687772648,43.6816543133749,1.46274886332903,-28.728170635928,0.366827188846835,1.07417915461414,2078.502,0.15953,13028.9099228985,1888.998,209.70768,31.71177,4801.89,80.2995,10960.53,1827.894,109.0023,3.81297,20.1201,24.19839,0.387528,0.0649632
Poaceae,"NASSELLA PULCHRA",elliot.us,2011,2,16,Control,4,2.48217003459984,44.7740711860557,2.61446957969002,-28.3387908621547,0.367247504946317,1.07460516198003,414.896,0.05263,7883.26049781493,1264.7525,212.25457,92.159045,4056.162,162.5151,6995.3125,3034.5106,217.85082,5.811146,22.6603355,19.4906195,0.4906792,0.29660125
Poaceae,"NASSELLA PULCHRA",elliot.us,2011,2,17,P,5,1.93924798446885,43.8585216262072,2.72892666771311,-28.508932891796,0.367289275431985,1.07441901573666,1741.193,0.13522,12876.7416062713,1555.9335,176.79966,62.2812,2403.0894,71.86461,12568.083,1694.3118,88.64106,8.475945,14.607573,13.342212,0.2239053,0.1991244
Poaceae,"NASSELLA PULCHRA",elliot.us,2011,2,18,NPK,6,2.60096304480215,40.4476851892548,1.67855514452328,-28.8300617631639,0.366905946799197,1.07406767833961,637.601,0.07854,8118.16908581615,2281.58225,258.172125,156.137,6554.9225,99.486775,9186.195,4504.1075,176.179975,4.9045625,21.55176,30.9038,0.236228,0.21620525
Poaceae,"NASSELLA PULCHRA",elliot.us,2011,2,19,PK,5,2.14249131709175,45.4534763168494,2.75975261494656,-28.4572511004356,0.367300525186143,1.07447555899018,1508.262,0.10973,13745.2109723868,2927.889,213.046875,56.7216,2891.30175,91.58175,12696.4575,2164.329,129.600675,6.5743425,23.95215,14.1963075,0.46563525,0.062471025
Poaceae,"NASSELLA PULCHRA",elliot.us,2011,2,20,K,4,2.14844172085946,43.1172503630265,2.95642377769269,-28.6069328493609,0.367372299148852,1.0743117972082,849.017,0.0603,14079.8839137645,1205.204,200.78828,63.12768,5021.324,91.28504,11101.244,2256.4696,197.79144,10.624768,18.216044,21.238756,0.4191264,0.6890576
Poaceae,"NASSELLA PULCHRA",elliot.us,2011,3,21,Fence,5,2.56664120715441,43.885830214428,3.33464870411347,-28.2897715483308,0.367510329779374,1.07465879210907,2101.212,0.12941,16236.8595935399,1469.16,323.61588,50.04048,4376.316,97.96626,7991.34,2991.2988,198.71502,6.820464,184.9806,21.845964,0.5393598,0.3986766
Poaceae,"NASSELLA PULCHRA",elliot.us,2011,3,22,K,5,2.09894259330997,44.6856227539486,3.42215897149397,-28.29654575166,0.367542266005503,1.07465138071954,1326.463,0.08636,15359.691987031,1267.40695,105.72776,85.83521,3372.5875,104.90462,7753.5215,2391.90765,171.876205,7.092723,139.819475,16.156409,0.4979997,1.28249785
Poaceae,"NASSELLA PULCHRA",elliot.us,2011,3,23,P,5,2.10456473338649,43.2076733677793,2.77241927348545,-27.7185359519887,0.367305147810414,1.0752837545209,1292.519,0.08715,14830.9695926563,1549.7559,93.00291,98.44527,3627.5085,136.27845,8433.4635,2263.62675,318.926685,4.1015205,138.99963,18.324075,0.46677015,0.088811415
Poaceae,"NASSELLA PULCHRA",elliot.us,2011,3,24,N,5,2.41169554194658,44.2669516937042,1.43707149843797,-29.0563764763159,0.366817817949665,1.07382007274967,974.077,0.06247,15592.7165039219,1279.8457,233.12582,36.482907,3652.275,126.08096,11038.7245,2106.3666,238.061925,10.5650355,89.491805,18.9896165,0.48984755,0.23972205
Poaceae,"NASSELLA PULCHRA",elliot.us,2011,3,25,PK,5,2.63579912426577,44.4473513169626,3.52893169524483,-28.4495072635381,0.367581231895169,1.07448403124769,1487.55,0.09555,15568.2888540031,1525.524,250.497975,33.1841475,3796.03,114.125375,9756.775,1981.1365,197.9803,6.8564125,102.568375,18.74012,0.4191635,0.11312525
Poaceae,"NASSELLA PULCHRA",elliot.us,2011,3,26,NK,4,2.20329288943044,44.5174536528683,2.49000660879354,-28.7093573702305,0.367202082828897,1.07419973766223,900.839,0.09859,9137.22487067654,986.1593333,183.80997,93.08927,3615.421,134.9638,8218.491,2181.7658,129.265825,9.997153,56.08595,16.745343,0.30188095,0.33852675
Poaceae,"NASSELLA PULCHRA",elliot.us,2011,3,27,NP,5,2.65462370178756,41.5049864798876,2.76791384810589,-27.9007961950735,0.367303503581352,1.07508435288728,1239.996,0.10782,11500.61213133,1544.4225,268.77475,72.708,6283.1,111.8425,7077.825,2867.4425,201.3995,6.766575,53.452,29.7555,0.4903225,0.73953
Poaceae,"NASSELLA PULCHRA",elliot.us,2011,3,28,NPK,5,3.09822388294979,41.8584169163569,3.00713691206979,-29.0181525260698,0.367390806586681,1.0738618927591,1873.035,0.10615,17645.1719265191,1242.4048,279.77131,111.43132,4638.088,124.93117,10266.165,2108.4882,190.37928,5.655286,82.54792,21.262787,0.3143686,0.4405765
Poaceae,"NASSELLA PULCHRA",elliot.us,2011,3,29,Control,5,2.95863511953188,44.0235122614464,3.32224449788691,-28.944301322374,0.367505802954216,1.07394269168718,1858.138,0.08435,22028.9033787789,1511.2066,367.50097,336.00466,7866.374,124.77469,6477.543,3189.6892,81.52504,8.240544,47.40954,30.259348,0.2863501,1.3038724
