site_code,Family,local_name,standard_taxon,number_plots_observed,provenance,lifespan,lifeform,functional_group,photosynthetic_pathway
burrawan.au,Oxalidaceae,"Oxalis sp.","Oxalis sp.",18,NAT,PERENNIAL,HERB,FORB,NULL
burrawan.au,Poaceae,"Aristida calycina","Aristida calycina",4,NAT,PERENNIAL,GRASS,GRASS,C4
burrawan.au,Poaceae,"Aristida caput-medusae","Aristida caput-medusae",5,NAT,PERENNIAL,GRASS,GRASS,C4
burrawan.au,Poaceae,"Aristida personata","Aristida personata",20,NAT,PERENNIAL,GRASS,GRASS,C4
burrawan.au,Poaceae,"Chloris virgata","Chloris virgata",2,INT,ANNUAL,GRASS,GRASS,C4
burrawan.au,Poaceae,"Dactyloctenium radulans","Dactyloctenium radulans",29,NAT,ANNUAL,GRASS,GRASS,C4
burrawan.au,Poaceae,"Enteropogon acicularis","Enteropogon acicularis",30,NAT,PERENNIAL,GRASS,GRASS,C4
burrawan.au,Poaceae,"Eragrostis curvula","Eragrostis curvula",30,INT,PERENNIAL,GRASS,GRASS,C4
burrawan.au,Poaceae,"Eragrostis leptostachya","Eragrostis leptostachya",18,NAT,PERENNIAL,GRASS,GRASS,C4
burrawan.au,Poaceae,"Eragrostis parviflora","Eragrostis parviflora",21,NAT,PERENNIAL,GRASS,GRASS,C4
burrawan.au,Poaceae,"Eragrostis sororia","Eragrostis sororia",30,NAT,ANNUAL,GRASS,GRASS,C4
burrawan.au,Poaceae,"Eremochloa bimaculata","Eremochloa bimaculata",13,NAT,PERENNIAL,GRASS,GRASS,C4
burrawan.au,Poaceae,"Panicum effusum","Panicum effusum",15,NAT,PERENNIAL,GRASS,GRASS,C4
burrawan.au,Poaceae,"Paspalidium albovillosum","Paspalidium albovillosum",7,NAT,PERENNIAL,GRASS,GRASS,C4
burrawan.au,Poaceae,"Perotis rara","Perotis rara",10,NAT,ANNUAL,GRASS,GRASS,C4
burrawan.au,Poaceae,"Schizachyrium fragile","Schizachyrium fragile",18,NAT,ANNUAL,GRASS,GRASS,C4
burrawan.au,Poaceae,"Tripogon loliiformis","Tripogon loliiformis",1,NAT,PERENNIAL,GRASS,GRASS,C4
burrawan.au,Portulacaceae,"Portulaca oleracea","Portulaca oleracea",6,NAT,ANNUAL,SUCCULENT,FORB,C4
burrawan.au,Thymelaeaceae,"Pimelea trichostachya","Pimelea trichostachya",12,NAT,ANNUAL,FORB,WOODY,NULL
burrawan.au,Verbenaceae,"Verbena tenuisecta","Glandularia aristigera",30,INT,PERENNIAL,HERB,FORB,NULL
burren.ie,NULL,Bryophytes,Bryophyte,19,NULL,NULL,NULL,BRYOPHYTE,NULL
burren.ie,Apiaceae,"Conopodium majus","Conopodium majus",1,NAT,PERENNIAL,HERB,FORB,NULL
burren.ie,Apiaceae,"Pimpinella saxifraga","Pimpinella saxifraga",6,NAT,PERENNIAL,HERB,FORB,NULL
burren.ie,Betulaceae,"Corylus avellana","Corylus avellana",3,NAT,PERENNIAL,SHRUB,WOODY,NULL
burren.ie,Campanulaceae,"Campanula rotundifolia","Campanula rotundifolia",11,NAT,PERENNIAL,HERB,FORB,NULL
burren.ie,Caprifoliaceae,"Succisa pratensis","Succisa pratensis",23,NAT,BIENNIAL,HERB,FORB,NULL
burren.ie,Caryophyllaceae,"Cerastium fontanum","Cerastium fontanum",12,NAT,PERENNIAL,HERB,FORB,NULL
burren.ie,Compositae,"Achillea millefolium","Achillea millefolium",22,NAT,PERENNIAL,HERB,FORB,NULL
burren.ie,Compositae,"Centaurea nigra","Centaurea nigra",30,NAT,PERENNIAL,HERB,FORB,NULL
burren.ie,Compositae,"Hypochaeris radicata","Hypochaeris radicata",15,NAT,PERENNIAL,HERB,FORB,NULL
burren.ie,Compositae,"Leontodon autumnalis","Scorzoneroides autumnalis",4,NAT,PERENNIAL,HERB,FORB,NULL
burren.ie,Compositae,"Leontodon hispidus","Leontodon hispidus",1,NAT,PERENNIAL,HERB,FORB,NULL
burren.ie,Compositae,"Pilosella officinarum","Pilosella officinarum",1,NAT,PERENNIAL,NULL,FORB,NULL
burren.ie,Compositae,"Sonchus asper","Sonchus asper",1,NAT,PERENNIAL,HERB,FORB,NULL
burren.ie,Compositae,"Taraxacum agg","Taraxacum campylodes",1,NAT,PERENNIAL,HERB,FORB,NULL
burren.ie,Cyperaceae,"Carex caryophyllea","Carex caryophyllea",14,NAT,PERENNIAL,HERB,GRAMINOID,NULL
burren.ie,Cyperaceae,"Carex flacca","Carex flacca",30,NAT,PERENNIAL,HERB,GRAMINOID,NULL
burren.ie,Cyperaceae,"Carex panicea","Carex panicea",30,NAT,PERENNIAL,HERB,GRAMINOID,NULL
burren.ie,Cyperaceae,"Carex pulicaris","Carex pulicaris",17,NAT,PERENNIAL,HERB,GRAMINOID,NULL
burren.ie,Dennstaedtiaceae,"Pteridium aquilinum","Pteridium aquilinum",28,NAT,PERENNIAL,HERB,FORB,NULL
burren.ie,Ericaceae,"Calluna vulgaris","Calluna vulgaris",7,NAT,PERENNIAL,SHRUB,WOODY,NULL
burren.ie,Fabaceae,"Lathyrus linifolius","Lathyrus linifolius",25,NAT,PERENNIAL,HERB,LEGUME,NULL
burren.ie,Fabaceae,"Lathyrus pratensis","Lathyrus pratensis",23,NAT,PERENNIAL,HERB,LEGUME,NULL
burren.ie,Fabaceae,"Lotus corniculatus","Lotus corniculatus",26,NAT,PERENNIAL,HERB,LEGUME,NULL
burren.ie,Fabaceae,"Trifolium medium","Trifolium medium",2,NAT,PERENNIAL,HERB,LEGUME,NULL
burren.ie,Fabaceae,"Trifolium pratense","Trifolium pratense",27,NAT,PERENNIAL,HERB,LEGUME,NULL
burren.ie,Fabaceae,"Trifolium repens","Trifolium repens",30,NAT,PERENNIAL,HERB,LEGUME,NULL
burren.ie,Fabaceae,"Vicia cracca","Vicia cracca",23,NAT,PERENNIAL,HERB,LEGUME,NULL
burren.ie,Hypericaceae,"Hypericum pulchrum","Hypericum pulchrum",8,NAT,PERENNIAL,HERB,FORB,NULL
burren.ie,Juncaceae,"Luzula campestris","Luzula campestris",1,NAT,PERENNIAL,HERB,GRAMINOID,NULL
burren.ie,Juncaceae,"Luzula multiflora","Luzula multiflora",6,NAT,PERENNIAL,HERB,GRAMINOID,NULL
burren.ie,Lamiaceae,"Ajuga reptans","Ajuga reptans",7,NAT,PERENNIAL,HERB,FORB,NULL
burren.ie,Lamiaceae,"Mentha arvensis","Mentha arvensis",1,NAT,PERENNIAL,HERB,FORB,NULL
burren.ie,Lamiaceae,"Prunella vulgaris","Prunella vulgaris",7,NAT,PERENNIAL,HERB,FORB,NULL
burren.ie,Lamiaceae,"Thymus polytrichus","Thymus praecox ssp. polytrichus",1,NAT,PERENNIAL,HERB,WOODY,NULL
burren.ie,Linaceae,"Linum catharticum","Linum catharticum",1,NAT,PERENNIAL,HERB,FORB,NULL
burren.ie,Orchidaceae,"Dactylorhiza fuchsii","Dactylorhiza fuchsii",13,NAT,PERENNIAL,HERB,FORB,NULL
burren.ie,Orchidaceae,"Dactylorhiza maculata","Dactylorhiza maculata",5,NAT,PERENNIAL,HERB,FORB,NULL
burren.ie,Orchidaceae,"Dactylorhiza sp.","Dactylorhiza sp.",4,NAT,PERENNIAL,HERB,FORB,NULL
burren.ie,Orchidaceae,"Gymnadenia conopsea","Gymnadenia conopsea",1,NAT,PERENNIAL,HERB,FORB,NULL
burren.ie,Orchidaceae,"Neottia ovata","Neottia ovata",8,NAT,PERENNIAL,HERB,FORB,NULL
burren.ie,Orchidaceae,"Orchid sp.","Unknown orchidaceae sp.",2,NULL,NULL,NULL,FORB,NULL
burren.ie,Orchidaceae,"Orchis mascula","Orchis mascula",1,NAT,PERENNIAL,HERB,FORB,NULL
burren.ie,Orchidaceae,"Platanthera sp","Platanthera sp.",1,NULL,PERENNIAL,NULL,FORB,NULL
burren.ie,Orobanchaceae,"Odontites vernus","Odontites vernus",1,NAT,ANNUAL,HERB,FORB,NULL
burren.ie,Parnassiaceae,"Parnassia palustris","Parnassia palustris",11,NAT,PERENNIAL,HERB,FORB,NULL
burren.ie,Plantaginaceae,"Plantago lanceolata","Plantago lanceolata",30,NAT,PERENNIAL,HERB,FORB,NULL
burren.ie,Plantaginaceae,"Plantago maritima","Plantago maritima",13,NAT,PERENNIAL,HERB,FORB,NULL
burren.ie,Poaceae,"Agrostis capillaris","Agrostis capillaris",27,NAT,PERENNIAL,GRASS,GRASS,C3
burren.ie,Poaceae,"Agrostis stolonifera","Agrostis stolonifera",24,NAT,PERENNIAL,GRASS,GRASS,C3
burren.ie,Poaceae,"Anthoxanthum odoratum","Anthoxanthum odoratum",30,NAT,PERENNIAL,GRASS,GRASS,C3
burren.ie,Poaceae,"Briza media","Briza media",19,NAT,PERENNIAL,GRASS,GRASS,C3
burren.ie,Poaceae,"Cynodon sp.","Cynodon sp.",1,NAT,PERENNIAL,GRASS,GRASS,NULL
burren.ie,Poaceae,"Cynosurus cristatus","Cynosurus cristatus",1,NAT,PERENNIAL,GRASS,GRASS,C3
burren.ie,Poaceae,"Dactylis glomerata","Dactylis glomerata",30,NAT,PERENNIAL,GRASS,GRASS,C3
burren.ie,Poaceae,"Danthonia decumbens","Danthonia decumbens",4,NAT,PERENNIAL,GRASS,GRASS,C3
burren.ie,Poaceae,"Festuca ovina","Festuca ovina",10,NAT,PERENNIAL,GRASS,GRASS,C3
burren.ie,Poaceae,"Festuca rubra","Festuca rubra",30,NAT,PERENNIAL,GRASS,GRASS,C3
burren.ie,Poaceae,"Helictotrichon pubescens","Helictotrichon pubescens",24,NAT,PERENNIAL,GRASS,GRASS,C3
burren.ie,Poaceae,"Holcus lanatus","Holcus lanatus",28,NAT,PERENNIAL,GRASS,GRASS,C3
burren.ie,Poaceae,"Koeleria macrantha","Koeleria macrantha",14,NAT,PERENNIAL,GRASS,GRASS,C3
burren.ie,Poaceae,"Molinia caerulea","Molinia caerulea",17,NAT,PERENNIAL,GRASS,GRASS,C3
burren.ie,Poaceae,"Poa pratensis","Poa pratensis",8,NAT,PERENNIAL,GRASS,GRASS,C3
burren.ie,Poaceae,"Poa trivialis","Poa trivialis",3,NAT,PERENNIAL,GRASS,GRASS,C3
burren.ie,Poaceae,"Sesleria caerulea","Sesleria caerulea",5,NAT,PERENNIAL,GRASS,GRASS,C3
burren.ie,Poaceae,"Trisetum flavescens","Trisetum flavescens",1,NAT,PERENNIAL,GRASS,GRASS,C3
burren.ie,Polygonaceae,"Rumex acetosa","Rumex acetosa",10,NAT,PERENNIAL,HERB,FORB,NULL
burren.ie,Ranunculaceae,"Anemone nemorosa","Anemone nemorosa",1,NAT,PERENNIAL,HERB,FORB,NULL
burren.ie,Ranunculaceae,"Ranunculus acris","Ranunculus acris",19,NAT,PERENNIAL,HERB,FORB,NULL
burren.ie,Ranunculaceae,"Ranunculus repens","Ranunculus repens",5,NAT,PERENNIAL,HERB,FORB,NULL
burren.ie,Rosaceae,"Potentilla erecta","Potentilla erecta",30,NAT,PERENNIAL,HERB,FORB,NULL
burren.ie,Rosaceae,"Potentilla sterilis","Potentilla sterilis",1,NAT,PERENNIAL,HERB,FORB,NULL
burren.ie,Rosaceae,"Rosa pimpinellifolia","Rosa xanthina",3,NAT,PERENNIAL,SHRUB,WOODY,NULL
burren.ie,Rosaceae,"Rosa spinosissima","Rosa spinosissima",5,NAT,PERENNIAL,SHRUB,WOODY,NULL
burren.ie,Rosaceae,"Rubus fruticosus","Rubus vestitus",1,NAT,PERENNIAL,NULL,WOODY,NULL
burren.ie,Rubiaceae,"Galium saxatile","Galium saxatile",1,NAT,PERENNIAL,HERB,FORB,NULL
burren.ie,Rubiaceae,"Galium verum","Galium verum",28,NAT,PERENNIAL,HERB,FORB,NULL
burren.ie,Scrophulariaceae,"Euphrasia species","Euphrasia sp.",27,NAT,PERENNIAL,HERB,FORB,NULL
burren.ie,Scrophulariaceae,"Pedicularis palustris","Pedicularis palustris",1,NAT,BIENNIAL,NULL,FORB,NULL
burren.ie,Scrophulariaceae,"Pedicularis sylvatica","Pedicularis sylvatica",8,NAT,PERENNIAL,HERB,FORB,NULL
burren.ie,Scrophulariaceae,"Rhinanthus minor","Rhinanthus minor",26,NAT,PERENNIAL,HERB,FORB,NULL
burren.ie,Scrophulariaceae,"Veronica chamaedrys","Veronica chamaedrys",1,NAT,PERENNIAL,HERB,FORB,NULL
burren.ie,Violaceae,"Viola riviniana","Viola riviniana",28,NAT,PERENNIAL,HERB,FORB,NULL
cbgb.us,NULL,Moss,Bryophyte,2,NAT,NULL,OTHER,BRYOPHYTE,NULL
cbgb.us,NULL,Seedlings,Unknown,8,UNK,NULL,NULL,NULL,NULL
cbgb.us,NULL,Unknown,Unknown,14,NULL,NULL,NULL,NULL,NULL
cbgb.us,NULL,"Unknown forb","Forb sp.",7,NULL,NULL,NULL,FORB,NULL
cbgb.us,Amaranthaceae,"Chenopodium album","Chenopodium album",61,INT,ANNUAL,FORB,FORB,NULL
cbgb.us,Apiaceae,"Daucus carota","Daucus carota",3,INT,BIENNIAL,FORB,FORB,NULL
cbgb.us,Apiaceae,"Eryngium yuccifolium","Eryngium yuccifolium",1,NULL,NULL,NULL,NULL,NULL
cbgb.us,Apocynaceae,"Apocynum cannabinum","Apocynum cannabinum",1,NAT,PERENNIAL,FORB,FORB,NULL
cbgb.us,Apocynaceae,"Asclepias incarnata","Asclepias incarnata",3,NULL,PERENNIAL,FORB,FORB,NULL
cbgb.us,Apocynaceae,"Asclepias syriaca","Asclepias syriaca",20,NAT,PERENNIAL,FORB,FORB,NULL
cbgb.us,Apocynaceae,"Asclepias tuberosa","Asclepias tuberosa",1,NAT,PERENNIAL,FORB,FORB,NULL
cbgb.us,Apocynaceae,"Asclepias verticillata","Asclepias verticillata",4,NAT,PERENNIAL,FORB,FORB,NULL
cbgb.us,Brassicaceae,"Lepidium densiflorum","Lepidium densiflorum",5,INT,ANNUAL,FORB,FORB,NULL
cbgb.us,Cannabaceae,"Cannabis sativa","Cannabis sativa",3,INT,ANNUAL,FORB,FORB,NULL
cbgb.us,Compositae,"Achillea millefolium","Achillea millefolium",29,NAT,PERENNIAL,FORB,FORB,NULL
cbgb.us,Compositae,"Ambrosia artemisiifolia","Ambrosia artemisiifolia",3,NULL,NULL,NULL,FORB,NULL
cbgb.us,Compositae,"Ambrosia psilostachya","Ambrosia psilostachya",11,NAT,PERENNIAL,FORB,FORB,NULL
cbgb.us,Compositae,"Ambrosia trifida","Ambrosia trifida",3,NULL,NULL,NULL,FORB,NULL
cbgb.us,Compositae,"Boltonia asteroides","Boltonia asteroides",5,NULL,NULL,NULL,NULL,NULL
cbgb.us,Compositae,"Brickellia eupatorioides","Brickellia eupatorioides",38,NAT,ANNUAL,FORB,FORB,NULL
cbgb.us,Compositae,"Cirsium arvense","Cirsium arvense",4,NULL,NULL,NULL,FORB,NULL
cbgb.us,Compositae,"Cirsium sp.","Cirsium sp.",20,UNK,NULL,FORB,FORB,NULL
cbgb.us,Compositae,"Cirsium vulgare","Cirsium vulgare",6,NULL,NULL,NULL,FORB,NULL
cbgb.us,Compositae,"Conyza canadensis","Conyza canadensis",56,NAT,ANNUAL,FORB,FORB,NULL
cbgb.us,Compositae,"Coreopsis tripteris","Coreopsis tripteris",13,NAT,PERENNIAL,FORB,FORB,NULL
cbgb.us,Compositae,"Echinacea pallida","Echinacea pallida",15,NAT,PERENNIAL,FORB,FORB,NULL
cbgb.us,Compositae,"Erigeron strigosus","Erigeron strigosus",3,NAT,NULL,FORB,FORB,NULL
cbgb.us,Compositae,"Helianthus grosseserratus","Helianthus grosseserratus",7,NAT,PERENNIAL,FORB,FORB,NULL
cbgb.us,Compositae,"Helianthus pauciflorus","Helianthus pauciflorus",10,NAT,PERENNIAL,FORB,FORB,NULL
cbgb.us,Compositae,"Helianthus sp.","Helianthus sp.",2,NULL,NULL,FORB,FORB,NULL
cbgb.us,Compositae,"Helianthus tuberosus","Helianthus tuberosus",1,NULL,NULL,NULL,NULL,NULL
cbgb.us,Compositae,"Lactuca ludoviciana","Lactuca ludoviciana",34,NAT,PERENNIAL,FORB,FORB,NULL
cbgb.us,Compositae,"Pseudognaphalium obtusifolium","Pseudognaphalium obtusifolium",15,NAT,ANNUAL,FORB,FORB,NULL
cbgb.us,Compositae,"Ratibida pinnata","Ratibida pinnata",43,NAT,PERENNIAL,FORB,FORB,NULL
cbgb.us,Compositae,"Rudbeckia hirta","Rudbeckia hirta",42,NAT,PERENNIAL,FORB,FORB,NULL
cbgb.us,Compositae,"Silphium laciniatum","Silphium laciniatum",1,NAT,PERENNIAL,FORB,FORB,NULL
cbgb.us,Compositae,"Solidago canadensis","Solidago canadensis",57,NAT,PERENNIAL,FORB,FORB,NULL
cbgb.us,Compositae,"Solidago gigantea","Solidago gigantea",10,NAT,PERENNIAL,FORB,FORB,NULL
cbgb.us,Compositae,"Solidago rigida","Solidago rigida",33,NAT,PERENNIAL,FORB,FORB,NULL
cbgb.us,Compositae,"Solidago sp.","Solidago sp.",1,NULL,NULL,FORB,FORB,NULL
cbgb.us,Compositae,"Solidago speciosa","Solidago speciosa",22,NAT,PERENNIAL,FORB,FORB,NULL
cbgb.us,Compositae,"Symphyotrichum pilosum","Symphyotrichum pilosum",38,NAT,PERENNIAL,FORB,FORB,NULL
cbgb.us,Compositae,"Symphyotrichum sp.","Symphyotrichum sp.",2,NULL,NULL,NULL,NULL,NULL
cbgb.us,Compositae,"Taraxacum officinale","Taraxacum campylodes",11,INT,PERENNIAL,FORB,FORB,NULL
cbgb.us,Compositae,"Tragopogon dubius","Tragopogon dubius",1,INT,BIENNIAL,FORB,FORB,NULL
cbgb.us,Convolvulaceae,"Convolvulus arvensis","Convolvulus arvensis",9,INT,PERENNIAL,FORB,FORB,NULL
cbgb.us,Cornaceae,"Cornus sp.","Cornus sp.",1,NULL,NULL,NULL,WOODY,NULL
cbgb.us,Cyperaceae,"Carex sp.","Carex sp.",1,UNK,NULL,GRAMINOID,GRAMINOID,NULL
cbgb.us,Cyperaceae,"Cyperus esculentus","Cyperus esculentus",1,NULL,NULL,NULL,GRAMINOID,NULL
cbgb.us,Euphorbiaceae,"Euphorbia corollata","Euphorbia corollata",2,NAT,PERENNIAL,FORB,WOODY,NULL
cbgb.us,Euphorbiaceae,"Euphorbia dentata","Euphorbia dentata",6,NAT,ANNUAL,FORB,FORB,NULL
cbgb.us,Euphorbiaceae,"Euphorbia sp.",Euphorbia,1,NULL,NULL,NULL,NULL,NULL
cbgb.us,Fabaceae,"Baptisia alba","Baptisia alba",2,NULL,NULL,NULL,LEGUME,NULL
cbgb.us,Fabaceae,"Chamaecrista fasciculata","Chamaecrista fasciculata",21,NAT,ANNUAL,LEGUME,LEGUME,NULL
cbgb.us,Fabaceae,"Lespedeza capitata","Lespedeza capitata",3,NAT,PERENNIAL,LEGUME,LEGUME,NULL
cbgb.us,Fabaceae,"Melilotus sp.","Melilotus sp.",16,INT,BIENNIAL,LEGUME,LEGUME,NULL
cbgb.us,Fabaceae,"Trifolium pratense","Trifolium pratense",12,INT,PERENNIAL,LEGUME,LEGUME,NULL
cbgb.us,Hypericaceae,"Hypericum sp.","Hypericum sp.",6,NULL,NULL,FORB,FORB,NULL
cbgb.us,Lamiaceae,"Monarda fistulosa","Monarda fistulosa",32,NAT,PERENNIAL,FORB,FORB,NULL
cbgb.us,Molluginaceae,"Mollugo verticillata","Mollugo verticillata",2,INT,ANNUAL,FORB,FORB,NULL
cbgb.us,Nyctaginaceae,"Mirabilis nyctaginea","Oxybaphus nyctagineus",11,NAT,PERENNIAL,FORB,FORB,NULL
cbgb.us,Onagraceae,"Gaura biennis","Gaura biennis",27,NAT,BIENNIAL,FORB,FORB,NULL
cbgb.us,Onagraceae,"Oenothera laciniata","Oenothera laciniata",1,NAT,NULL,FORB,FORB,NULL
cbgb.us,Onagraceae,"Oenothera parviflora","Oenothera parviflora",65,NAT,BIENNIAL,FORB,FORB,NULL
cbgb.us,Oxalidaceae,"Oxalis stricta","Oxalis stricta",2,NAT,PERENNIAL,FORB,FORB,NULL
cbgb.us,Phallales,"Mutinus sp.","Mutinus sp.",3,UNK,NULL,NULL,NULL,NULL
cbgb.us,Poaceae,"Agrostis sp.","Agrostis sp.",3,NULL,NULL,GRASS,GRASS,C3
cbgb.us,Poaceae,"Andropogon gerardii","Andropogon gerardii",44,NAT,PERENNIAL,GRASS,GRASS,C4
cbgb.us,Poaceae,"Bouteloua curtipendula","Bouteloua curtipendula",9,NAT,PERENNIAL,GRASS,GRASS,C4
cbgb.us,Poaceae,"Bromus inermis","Bromus inermis",35,INT,PERENNIAL,GRASS,GRASS,C3
cbgb.us,Poaceae,"Elymus canadensis","Elymus canadensis",50,NAT,PERENNIAL,GRASS,GRASS,C3
cbgb.us,Poaceae,"Eragrostis spectabilis","Eragrostis spectabilis",1,NAT,PERENNIAL,GRASS,GRASS,C4
cbgb.us,Poaceae,"Eriochloa sp.","Eriochloa sp.",2,NULL,ANNUAL,GRASS,GRASS,C4
cbgb.us,Poaceae,"Koeleria micrathera","Koeleria micrathera",2,NAT,PERENNIAL,GRASS,GRASS,C3
cbgb.us,Poaceae,"Muhlenbergia racemosa","Muhlenbergia racemosa",11,NAT,PERENNIAL,GRASS,GRASS,C4
cbgb.us,Poaceae,"Panicum virgatum","Panicum virgatum",4,NAT,PERENNIAL,GRASS,GRASS,C4
cbgb.us,Poaceae,"Poa pratensis","Poa pratensis",32,INT,PERENNIAL,GRASS,GRASS,C3
cbgb.us,Poaceae,"Schizachyrium scoparium","Schizachyrium scoparium",66,NAT,PERENNIAL,GRASS,GRASS,C4
cbgb.us,Poaceae,"Setaria faberi","Setaria faberi",25,INT,ANNUAL,GRASS,GRASS,C4
cbgb.us,Poaceae,"Sorghastrum nutans","Sorghastrum nutans",36,NAT,PERENNIAL,GRASS,GRASS,C4
cbgb.us,Poaceae,"Sporobolus asper","Sporobolus compositus",2,NAT,NULL,GRASS,GRASS,C4
cbgb.us,Poaceae,"Unknown grass1","Unknown grass",7,UNK,NULL,GRASS,GRASS,NULL
cbgb.us,Polygonaceae,"Polygonum convolvulus","Fallopia convolvulus",26,NULL,NULL,NULL,FORB,NULL
cbgb.us,Polygonaceae,"Polygonum persicaria","Persicaria maculosa",12,INT,ANNUAL,FORB,FORB,NULL
cbgb.us,Polygonaceae,"Rumex crispus","Rumex crispus",39,INT,PERENNIAL,FORB,FORB,NULL
cbgb.us,Ranunculaceae,"Anemone sp.","Anemone sp.",1,NULL,PERENNIAL,FORB,FORB,NULL
cbgb.us,Rosaceae,"Potentilla arguta","Potentilla arguta",1,NAT,PERENNIAL,FORB,FORB,NULL
cbgb.us,Rosaceae,"Rubus sp.","Rubus sp.",1,NAT,PERENNIAL,FORB,WOODY,NULL
cbgb.us,Rubiaceae,"Galium concinnum","Galium concinnum",1,NULL,NULL,NULL,NULL,NULL
cbgb.us,Rubiaceae,"Galium sp.","Galium sp.",3,NULL,NULL,FORB,FORB,NULL
cbgb.us,Scrophulariaceae,"Verbascum thapsus","Verbascum thapsus",1,NULL,NULL,NULL,FORB,NULL
cbgb.us,Solanaceae,"Physalis heterophylla","Physalis heterophylla",28,NAT,PERENNIAL,FORB,FORB,NULL
cbgb.us,Solanaceae,"Solanum carolinense","Solanum carolinense",34,NAT,PERENNIAL,FORB,FORB,NULL
cbgb.us,Solanaceae,"Solanum sp.","Solanum sp.",1,UNK,NULL,FORB,FORB,NULL
cbgb.us,Vitaceae,"Vitis vuplina","Vitis vulpina",1,NAT,PERENNIAL,VINE,WOODY,NULL
cdcr.us,NULL,"Dicot seedling","Unknown sp.",1,NULL,NULL,NULL,NULL,NULL
cdcr.us,NULL,"Forb species","Forb sp.",8,NAT,NULL,NULL,FORB,NULL
cdcr.us,NULL,Lichen,Lichen,29,NAT,NULL,NULL,LICHEN,NULL
cdcr.us,NULL,"Milky sap opp leave unk","Unknown sp.",2,NULL,NULL,NULL,NULL,NULL
cdcr.us,NULL,Moss,Bryophyte,34,NAT,NULL,NULL,BRYOPHYTE,NULL
cdcr.us,NULL,"Plot 39 unk","Unknown sp.",1,NULL,NULL,NULL,NULL,NULL
cdcr.us,NULL,"Plot 42 unk","Unknown sp.",1,NULL,NULL,NULL,NULL,NULL
cdcr.us,NULL,"Plot 60 unk","Unknown sp.",1,NULL,NULL,NULL,NULL,NULL
cdcr.us,NULL,Unknown,"Unknown ",1,NULL,NULL,NULL,NULL,NULL
cdcr.us,NULL,"Unknown forb","Forb sp.",2,NULL,NULL,NULL,NULL,NULL
cdcr.us,NULL,"Unknown forb sp. 1","Forb sp.",1,NULL,NULL,NULL,NULL,NULL
cdcr.us,NULL,"Unknown forb sp. 2","Forb sp.",1,NULL,NULL,NULL,NULL,NULL
cdcr.us,NULL,"Unknown forb sp. 3","Forb sp.",1,NULL,NULL,NULL,NULL,NULL
cdcr.us,NULL,"Unknown sp.","Unknown sp.",1,NULL,NULL,NULL,NULL,NULL
cdcr.us,Amaranthaceae,"Chenopodium album","Chenopodium album",8,NULL,ANNUAL,NULL,FORB,NULL
cdcr.us,Amaranthaceae,"Chenopodium sp.","Chenopodium sp.",1,NULL,NULL,NULL,NULL,NULL
cdcr.us,Anacardiaceae,"Rhus radicans","Toxicodendron radicans",5,NAT,PERENNIAL,FORB,FORB,NULL
cdcr.us,Apocynaceae,"Asclepias ovalifolia","Asclepias ovalifolia",16,NAT,PERENNIAL,HERB,FORB,NULL
cdcr.us,Apocynaceae,"Asclepias sp.","Asclepias sp.",5,NULL,NULL,NULL,NULL,NULL
cdcr.us,Apocynaceae,"Asclepias syriaca","Asclepias syriaca",22,NAT,PERENNIAL,FORB,FORB,NULL
cdcr.us,Apocynaceae,"Asclepias tuberosa","Asclepias tuberosa",5,NAT,PERENNIAL,NULL,FORB,NULL
cdcr.us,Betulaceae,"Alnus sp.","Alnus sp.",1,NULL,NULL,NULL,NULL,NULL
cdcr.us,Brassicaceae,"Arabis divaricarpa","Arabis divaricarpa",20,NAT,PERENNIAL,HERB,FORB,NULL
cdcr.us,Brassicaceae,"Berteroa incana","Berteroa incana",21,INT,PERENNIAL,HERB,FORB,NULL
cdcr.us,Caryophyllaceae,"Lychnis alba","Lychnis latifolia ssp. alba",16,UNK,PERENNIAL,HERB,FORB,NULL
cdcr.us,Caryophyllaceae,"Silene antirrhina","Silene antirrhina",14,NAT,ANNUAL,HERB,FORB,NULL
cdcr.us,Caryophyllaceae,"Silene latifolia","Silene latifolia",2,INT,PERENNIAL,NULL,FORB,NULL
cdcr.us,Cistaceae,"Helianthemum bicknellii","Helianthemum bicknellii",10,NAT,PERENNIAL,HERB,FORB,NULL
cdcr.us,Compositae,"Achillea millefolium","Achillea millefolium",52,NAT,PERENNIAL,FORB/HERB,FORB,NULL
cdcr.us,Compositae,"Ambrosia artemisiifolia","Ambrosia artemisiifolia",6,NAT,ANNUAL,NULL,FORB,NULL
cdcr.us,Compositae,"Anaphalis margaritacea","Anaphalis margaritacea",2,NAT,PERENNIAL,NULL,NULL,NULL
cdcr.us,Compositae,"Antennaria neglecta","Antennaria neglecta",12,NAT,PERENNIAL,HERB,FORB,NULL
cdcr.us,Compositae,"Aster junciformis","Symphyotrichum boreale",1,UNK,PERENNIAL,NULL,NULL,NULL
cdcr.us,Compositae,"Aster species","Aster sp.",2,NAT,NULL,NULL,NULL,NULL
cdcr.us,Compositae,"Conyza canadensis","Conyza canadensis",49,NAT,PERENNIAL,HERB,FORB,NULL
cdcr.us,Compositae,"Crepis tectorum","Crepis tectorum",1,UNK,ANNUAL,NULL,NULL,NULL
cdcr.us,Compositae,"Erigeron canadensis","Erigeron canadensis",13,NULL,NULL,NULL,FORB,NULL
cdcr.us,Compositae,"Erigeron sp.","Erigeron sp.",3,NAT,NULL,NULL,NULL,NULL
