"site_code","daterange","soil_moisture"
"bogong.au","X20111007T15_volumetric_soil_water_layer_1",0.3889923
"bogong.au","X20111007T16_volumetric_soil_water_layer_1",0.3885498
"bogong.au","X20111007T17_volumetric_soil_water_layer_1",0.3881073
"bogong.au","X20111007T18_volumetric_soil_water_layer_1",0.3877106
"bogong.au","X20111007T19_volumetric_soil_water_layer_1",0.3874359
"bogong.au","X20111007T20_volumetric_soil_water_layer_1",0.3876495
"bogong.au","X20111007T21_volumetric_soil_water_layer_1",0.3877411
"bogong.au","X20111007T22_volumetric_soil_water_layer_1",0.3878174
"bogong.au","X20111007T23_volumetric_soil_water_layer_1",0.3881531
"bogong.au","X20111008T00_volumetric_soil_water_layer_1",0.3889923
"bogong.au","X20111008T01_volumetric_soil_water_layer_1",0.3911133
"bogong.au","X20111008T02_volumetric_soil_water_layer_1",0.4006195
"bogong.au","X20111008T03_volumetric_soil_water_layer_1",0.4248962
"bogong.au","X20111008T04_volumetric_soil_water_layer_1",0.4142151
"bogong.au","X20111008T05_volumetric_soil_water_layer_1",0.4117737
"bogong.au","X20111008T06_volumetric_soil_water_layer_1",0.4094543
"bogong.au","X20111008T07_volumetric_soil_water_layer_1",0.4176788
"bogong.au","X20111008T08_volumetric_soil_water_layer_1",0.4221802
"bogong.au","X20111008T09_volumetric_soil_water_layer_1",0.4178467
"bogong.au","X20111008T10_volumetric_soil_water_layer_1",0.4150848
"bogong.au","X20111008T11_volumetric_soil_water_layer_1",0.4123383
"bogong.au","X20111008T12_volumetric_soil_water_layer_1",0.410202
"bogong.au","X20111008T13_volumetric_soil_water_layer_1",0.4098816
"bogong.au","X20111008T14_volumetric_soil_water_layer_1",0.4116516
"bogong.au","X20111008T15_volumetric_soil_water_layer_1",0.4102478
"bogong.au","X20111008T16_volumetric_soil_water_layer_1",0.4090576
"bogong.au","X20111008T17_volumetric_soil_water_layer_1",0.408493
"bogong.au","X20111008T18_volumetric_soil_water_layer_1",0.407608
"bogong.au","X20111008T19_volumetric_soil_water_layer_1",0.4068298
"bogong.au","X20111008T20_volumetric_soil_water_layer_1",0.4056702
"bogong.au","X20111008T21_volumetric_soil_water_layer_1",0.4047852
"bogong.au","X20111008T22_volumetric_soil_water_layer_1",0.4053497
"bogong.au","X20111008T23_volumetric_soil_water_layer_1",0.404953
"bogong.au","X20111009T00_volumetric_soil_water_layer_1",0.4063873
"bogong.au","X20111009T01_volumetric_soil_water_layer_1",0.4173737
"bogong.au","X20111009T02_volumetric_soil_water_layer_1",0.4164124
"bogong.au","X20111009T03_volumetric_soil_water_layer_1",0.4278717
"bogong.au","X20111009T04_volumetric_soil_water_layer_1",0.420166
"bogong.au","X20111009T05_volumetric_soil_water_layer_1",0.4230499
"bogong.au","X20111009T06_volumetric_soil_water_layer_1",0.4204102
"bogong.au","X20111009T07_volumetric_soil_water_layer_1",0.4170532
"bogong.au","X20111009T08_volumetric_soil_water_layer_1",0.4146271
"bogong.au","X20111009T09_volumetric_soil_water_layer_1",0.4127808
"bogong.au","X20111009T10_volumetric_soil_water_layer_1",0.4112396
"bogong.au","X20111009T11_volumetric_soil_water_layer_1",0.4099274
"bogong.au","X20111009T12_volumetric_soil_water_layer_1",0.4087677
"bogong.au","X20111009T13_volumetric_soil_water_layer_1",0.4077301
"bogong.au","X20111009T14_volumetric_soil_water_layer_1",0.4067993
"bogong.au","X20111009T15_volumetric_soil_water_layer_1",0.4059601
"bogong.au","X20111009T16_volumetric_soil_water_layer_1",0.4055023
"bogong.au","X20111009T17_volumetric_soil_water_layer_1",0.4047241
"bogong.au","X20111009T18_volumetric_soil_water_layer_1",0.404007
"bogong.au","X20111009T19_volumetric_soil_water_layer_1",0.4033203
"bogong.au","X20111009T20_volumetric_soil_water_layer_1",0.4026794
"bogong.au","X20111009T21_volumetric_soil_water_layer_1",0.4020538
"bogong.au","X20111009T22_volumetric_soil_water_layer_1",0.4011993
"bogong.au","X20111009T23_volumetric_soil_water_layer_1",0.4002075
"bogong.au","X20111010T00_volumetric_soil_water_layer_1",0.398941
"bogong.au","X20111010T01_volumetric_soil_water_layer_1",0.3975372
"bogong.au","X20111010T02_volumetric_soil_water_layer_1",0.3961792
"bogong.au","X20111010T03_volumetric_soil_water_layer_1",0.394989
"bogong.au","X20111010T04_volumetric_soil_water_layer_1",0.394104
"bogong.au","X20111010T05_volumetric_soil_water_layer_1",0.3939209
"bogong.au","X20111010T06_volumetric_soil_water_layer_1",0.3946838
"bogong.au","X20111010T07_volumetric_soil_water_layer_1",0.396698
"bogong.au","X20111010T08_volumetric_soil_water_layer_1",0.3972015
"bogong.au","X20111010T09_volumetric_soil_water_layer_1",0.3968658
"bogong.au","X20111010T10_volumetric_soil_water_layer_1",0.3966675
"bogong.au","X20111010T11_volumetric_soil_water_layer_1",0.3970642
"bogong.au","X20111010T12_volumetric_soil_water_layer_1",0.3976288
"bogong.au","X20111010T13_volumetric_soil_water_layer_1",0.3976898
"bogong.au","X20111010T14_volumetric_soil_water_layer_1",0.3973236
"bogong.au","X20111010T15_volumetric_soil_water_layer_1",0.3969574
"bogong.au","X20111010T16_volumetric_soil_water_layer_1",0.3966064
"bogong.au","X20111010T17_volumetric_soil_water_layer_1",0.396347
"bogong.au","X20111010T18_volumetric_soil_water_layer_1",0.3961792
"bogong.au","X20111010T19_volumetric_soil_water_layer_1",0.3958435
"bogong.au","X20111010T20_volumetric_soil_water_layer_1",0.3954315
"bogong.au","X20111010T21_volumetric_soil_water_layer_1",0.3950653
"bogong.au","X20111010T22_volumetric_soil_water_layer_1",0.3946228
"bogong.au","X20111010T23_volumetric_soil_water_layer_1",0.3941498
"bogong.au","X20111011T00_volumetric_soil_water_layer_1",0.3948822
"bogong.au","X20111011T01_volumetric_soil_water_layer_1",0.3958893
"bogong.au","X20111011T02_volumetric_soil_water_layer_1",0.3978424
"bogong.au","X20111011T03_volumetric_soil_water_layer_1",0.3989563
"bogong.au","X20111011T04_volumetric_soil_water_layer_1",0.3985138
"bogong.au","X20111011T05_volumetric_soil_water_layer_1",0.3980713
"bogong.au","X20111011T06_volumetric_soil_water_layer_1",0.3975983
"bogong.au","X20111011T07_volumetric_soil_water_layer_1",0.3967896
"bogong.au","X20111011T08_volumetric_soil_water_layer_1",0.3965607
"bogong.au","X20111011T09_volumetric_soil_water_layer_1",0.3964386
"bogong.au","X20111011T10_volumetric_soil_water_layer_1",0.3962708
"bogong.au","X20111011T11_volumetric_soil_water_layer_1",0.3959503
"bogong.au","X20111011T12_volumetric_soil_water_layer_1",0.3954926
"bogong.au","X20111011T13_volumetric_soil_water_layer_1",0.3949738
